 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12
1551,292.593,324.558,335.892,327.905,323.554,302.705,323.078,327.816,332.736,321.074,325.911,324.468
1552,293.015,324.276,335.567,328.667,323.293,302.410,322.917,327.783,333.052,320.179,325.829,324.738
1553,293.565,323.824,334.982,329.078,323.387,302.141,322.549,327.877,333.321,319.157,325.483,324.801
1554,293.918,323.355,334.020,328.901,323.552,302.127,322.144,327.861,333.465,318.734,324.940,324.423
1555,294.143,323.057,332.960,328.286,323.589,302.337,321.949,327.915,333.264,319.013,324.584,323.873
1556,294.678,322.967,332.391,327.276,323.525,302.561,321.778,328.223,332.765,319.516,324.647,323.787
1557,295.337,323.244,332.346,326.133,323.290,302.660,321.839,328.396,332.407,319.752,325.007,324.075
1558,295.495,323.618,332.545,325.279,322.860,302.707,322.302,328.005,332.441,319.682,325.280,324.292
1559,294.982,323.854,332.742,325.170,322.270,302.762,322.737,327.150,332.427,319.702,325.370,324.206
1560,294.082,324.016,332.910,325.531,321.486,302.769,322.776,326.495,332.174,320.413,325.347,323.712
1561,293.319,324.247,333.091,325.650,320.693,302.635,322.334,326.337,332.266,322.097,325.373,322.989
1562,292.863,324.081,332.929,325.160,320.152,302.266,321.483,326.491,333.441,324.290,325.613,322.393
1563,292.878,323.276,332.265,324.503,319.968,301.625,320.095,326.583,335.780,326.226,325.966,321.910
1564,293.331,322.325,331.388,324.184,320.107,300.960,318.580,326.398,338.484,327.384,326.340,321.285
1565,293.717,321.542,330.644,324.327,320.402,300.441,317.795,326.338,340.472,327.882,326.628,320.719
1566,293.967,320.870,330.289,324.490,320.578,300.531,318.224,326.622,341.390,328.004,326.934,320.449
1567,294.173,320.545,330.367,324.313,320.475,301.358,319.127,326.945,341.699,328.082,327.308,320.637
1568,294.444,320.629,330.468,323.969,320.268,302.467,319.439,326.709,341.811,328.269,327.685,321.052
1569,294.644,321.100,330.210,323.667,320.247,303.036,318.885,325.774,341.909,328.516,327.952,321.577
1570,294.641,321.726,329.700,323.595,320.087,302.748,317.924,324.858,342.003,328.586,328.099,322.101
1571,294.264,322.434,329.324,323.493,319.480,302.023,316.937,324.509,342.111,328.643,328.230,322.434
1572,293.578,322.764,329.119,323.248,318.498,301.528,316.371,324.723,342.083,328.838,328.236,322.431
1573,293.140,322.314,329.040,322.690,317.868,301.405,316.383,325.162,341.648,329.023,327.993,321.629
1574,293.143,321.287,328.854,321.993,317.868,301.269,316.754,325.644,340.900,329.203,327.471,320.390
1575,293.125,320.385,328.230,321.599,318.293,301.078,317.176,326.176,340.379,329.331,326.868,319.524
1576,292.821,320.076,327.298,321.966,318.785,301.238,317.480,326.689,340.708,329.533,326.429,319.599
1577,292.404,320.415,326.519,323.310,319.224,302.189,317.863,327.206,342.026,329.834,326.247,319.903
1578,292.201,321.098,326.461,325.558,319.673,303.818,318.463,327.277,344.177,330.286,326.243,319.854
1579,292.340,321.520,327.007,327.939,320.149,305.193,319.015,326.579,346.445,331.181,326.306,319.614
1580,293.103,321.455,327.473,329.643,320.463,305.413,319.278,325.364,347.874,332.408,326.492,319.457
1581,294.277,321.033,327.486,330.020,320.508,304.623,319.415,324.279,348.161,333.611,327.002,319.483
1582,295.395,320.566,327.377,329.333,320.281,303.733,319.834,323.637,347.983,334.335,327.718,319.419
1583,295.991,320.355,327.428,328.548,320.064,303.321,320.388,323.417,348.141,334.463,328.206,319.318
1584,295.787,320.404,327.271,327.925,320.083,303.358,321.137,323.242,348.656,334.466,328.272,319.202
1585,294.973,320.626,326.707,327.316,320.333,303.490,321.880,322.912,348.960,334.567,328.156,319.124
1586,293.933,321.100,326.298,327.007,320.857,303.363,322.363,322.766,348.883,334.568,328.059,318.783
1587,292.957,321.534,326.475,327.109,321.428,302.802,322.656,323.001,348.857,334.286,327.848,318.292
1588,292.283,321.564,327.106,327.534,321.658,302.252,322.505,323.373,348.994,333.909,327.555,317.760
1589,292.483,321.374,327.410,327.935,321.529,302.316,322.034,323.748,349.063,333.686,327.168,317.524
1590,293.295,321.352,326.934,328.374,321.149,302.753,321.883,324.161,348.828,333.495,326.836,317.794
1591,294.033,321.743,325.998,328.973,320.658,303.132,322.254,324.407,348.386,333.217,326.597,318.472
1592,294.246,322.108,324.912,329.551,320.396,303.220,322.812,324.235,348.029,333.010,326.391,319.011
1593,294.076,322.103,324.165,329.874,320.609,303.212,323.024,323.839,347.992,332.977,325.967,319.285
1594,293.842,321.528,323.998,330.099,321.067,303.106,322.722,323.732,347.969,332.939,325.366,319.457
1595,293.629,320.748,324.207,330.347,321.118,302.729,321.890,323.763,347.648,332.609,325.069,319.873
1596,293.432,320.358,324.346,330.330,320.485,302.273,320.629,323.582,347.200,332.036,325.145,320.270
1597,293.459,320.341,324.176,330.218,319.710,302.099,319.583,323.111,346.856,331.323,325.299,320.146
1598,293.492,320.436,323.912,330.701,319.371,302.319,319.461,322.501,346.705,330.356,325.294,319.667
1599,293.325,320.295,323.466,331.459,319.813,302.826,320.390,321.982,346.579,329.483,325.182,319.225
1600,292.696,319.940,323.243,331.769,321.000,303.639,321.829,321.893,346.786,329.176,325.291,318.906
1601,291.824,319.575,323.693,331.449,322.624,304.330,323.102,322.441,347.751,329.753,325.902,318.981
1602,291.392,319.496,324.814,330.878,324.436,304.811,324.232,323.543,349.670,331.514,327.128,319.131
1603,291.954,319.778,326.197,330.357,326.086,305.363,325.329,324.943,351.943,334.450,328.685,319.382
1604,292.909,320.228,327.351,330.333,327.043,306.036,326.334,326.281,353.952,338.010,330.201,319.712
1605,293.654,320.501,328.101,331.099,326.989,306.486,326.920,327.061,355.714,341.169,331.500,319.903
1606,293.957,320.225,328.439,332.129,326.428,306.503,326.949,327.263,357.436,343.235,332.788,319.625
1607,293.705,319.783,328.408,333.003,326.169,306.559,326.641,327.256,359.246,344.379,333.982,318.936
1608,293.277,319.767,328.389,333.483,326.491,307.082,326.441,327.448,360.745,345.206,334.857,318.524
1609,293.052,320.000,328.709,333.544,327.090,307.566,326.573,328.081,361.742,345.815,335.398,318.618
1610,293.055,320.054,329.293,333.048,327.552,307.299,326.756,328.855,362.465,346.167,335.941,318.539
1611,293.149,320.230,329.967,332.112,327.646,306.356,326.654,329.475,363.263,346.331,336.599,317.738
1612,293.216,320.802,330.547,331.276,327.502,305.635,326.337,329.736,364.031,346.123,337.022,316.592
1613,293.407,321.518,330.760,331.238,327.313,305.587,326.020,329.624,364.404,345.549,337.058,315.843
1614,293.471,321.718,330.600,331.830,327.193,305.950,326.124,329.341,364.061,344.656,336.910,315.745
1615,293.346,321.501,330.422,332.279,327.021,306.201,326.785,329.221,363.214,343.922,336.997,316.004
1616,292.988,320.965,330.146,332.051,326.882,306.014,327.807,329.465,362.418,343.652,337.237,316.453
1617,292.799,320.314,329.857,331.500,326.890,305.825,328.661,329.809,361.836,343.829,337.322,317.202
1618,293.033,319.488,329.559,331.221,327.124,305.974,328.863,329.839,361.241,343.984,336.993,318.191
1619,293.705,318.523,329.254,331.388,327.465,306.153,328.332,329.449,360.512,343.589,336.456,318.959
1620,294.246,318.057,328.771,331.384,327.727,305.958,327.466,328.935,359.684,342.603,336.116,318.978
1621,294.353,318.192,328.380,330.898,327.684,305.538,326.632,328.775,359.051,341.466,335.940,318.461
1622,294.018,318.667,328.179,330.245,327.359,305.354,326.110,328.942,358.743,340.840,335.615,318.419
1623,293.495,319.122,327.835,330.037,326.817,305.410,325.690,329.253,358.568,340.900,335.023,319.150
1624,292.894,319.702,327.133,330.361,326.357,305.108,325.115,329.387,358.214,340.997,334.404,319.985
1625,292.477,320.542,326.433,330.918,326.160,304.585,324.380,329.196,357.624,340.561,334.017,320.622
1626,292.544,321.165,326.210,331.384,326.043,304.472,323.837,328.888,356.940,339.730,333.874,321.101
1627,293.161,321.176,326.240,331.408,325.664,305.184,323.727,328.913,356.101,339.217,333.697,321.296
1628,293.815,320.832,326.265,330.684,325.143,306.210,324.112,329.272,355.061,339.241,333.272,321.105
1629,294.191,320.957,326.112,329.224,324.963,306.694,324.685,329.679,354.031,339.409,332.892,320.772
1630,294.052,321.772,325.817,327.687,324.926,306.396,324.934,329.877,353.472,339.323,332.909,320.367
1631,293.477,322.569,325.481,326.959,324.756,305.865,324.788,329.777,353.258,339.001,333.221,319.783
1632,292.839,322.629,325.236,326.966,324.604,305.618,324.432,329.599,352.954,338.763,333.616,319.176
1633,292.623,321.897,325.117,327.224,324.581,305.932,324.137,329.356,352.338,338.709,334.003,318.820
1634,292.979,320.810,325.179,327.408,324.601,306.354,324.054,329.060,351.667,338.781,334.363,318.693
1635,293.562,319.799,325.263,327.456,324.486,306.585,324.095,328.629,351.126,338.611,334.459,318.573
1636,293.693,319.057,325.380,327.449,324.327,306.595,324.037,328.053,350.951,338.019,334.514,318.824
1637,293.413,318.444,325.508,327.629,323.986,306.710,323.846,327.338,351.295,337.181,334.780,319.775
1638,293.079,317.759,325.536,328.269,323.374,306.734,323.798,326.739,351.923,336.530,335.144,320.929
1639,293.024,317.453,325.124,329.177,322.600,306.451,323.568,326.387,351.940,336.459,335.436,321.607
1640,293.046,317.764,324.393,329.558,321.986,305.839,322.961,326.142,351.106,336.543,335.562,321.449
1641,293.185,318.274,323.547,329.129,321.741,305.035,322.261,325.916,350.283,336.283,335.386,321.011
1642,293.538,318.531,322.929,328.116,322.032,304.340,321.871,325.662,350.020,335.348,334.888,320.850
1643,294.106,318.832,322.501,326.946,322.459,304.253,321.795,325.505,349.859,333.933,334.391,321.086
1644,294.541,319.385,322.282,325.830,322.420,304.931,321.680,325.231,349.284,332.558,334.224,321.592
1645,294.581,319.743,322.232,324.837,321.890,306.002,321.166,324.798,348.519,331.568,334.254,321.993
1646,294.325,319.420,322.199,324.054,321.336,306.965,320.324,324.655,347.619,331.162,334.147,321.955
1647,294.109,318.653,321.974,323.728,321.267,307.627,319.754,325.087,346.470,331.323,333.760,321.712
1648,294.064,317.878,321.609,323.646,321.771,307.955,319.339,325.682,345.418,331.670,333.223,321.899
1649,294.055,317.683,321.506,323.653,322.810,308.122,319.056,325.935,345.055,331.765,332.719,322.715
1650,293.967,318.095,322.007,324.071,324.316,308.439,319.041,326.042,345.445,331.784,332.358,323.416
1651,293.833,318.545,323.119,324.956,326.003,309.068,319.822,326.271,346.316,332.166,332.334,323.689
1652,293.836,318.499,324.678,326.024,327.440,309.863,321.444,326.579,347.379,333.292,332.936,323.734
1653,293.912,318.146,326.484,326.952,328.250,310.745,323.195,326.739,348.931,335.329,334.126,323.816
1654,293.909,317.886,328.300,327.656,328.459,311.373,324.239,326.790,351.197,338.097,335.630,323.861
1655,293.881,318.011,329.728,328.201,328.199,311.469,324.322,327.046,353.684,341.053,337.215,323.719
1656,293.912,318.485,330.400,328.480,327.709,311.370,323.890,327.415,355.816,343.422,338.693,323.367
1657,294.040,319.038,330.537,328.493,327.521,311.472,323.527,327.602,357.375,344.750,339.758,323.172
1658,294.216,319.463,330.704,328.469,327.798,311.872,323.707,327.460,358.384,345.199,340.206,323.431
1659,294.453,319.705,331.271,328.684,328.420,312.125,324.310,327.543,358.943,345.340,340.129,323.970
1660,294.553,320.089,331.872,329.187,328.865,312.220,324.971,327.963,359.195,345.542,339.917,324.060
1661,294.426,320.786,331.824,329.755,328.902,312.349,325.507,328.505,359.143,345.777,339.771,323.715
1662,294.298,321.360,330.887,330.122,328.655,312.523,326.007,328.766,358.857,345.787,339.631,323.933
1663,294.350,321.737,329.746,330.224,328.362,312.595,326.522,328.831,358.402,345.427,339.427,325.139
1664,294.559,321.837,329.152,330.109,328.247,312.623,326.978,328.878,357.840,344.737,339.223,326.345
1665,294.611,321.683,329.384,330.061,328.308,312.583,327.339,328.792,357.470,344.082,338.973,326.288
1666,294.432,321.382,329.947,330.204,328.359,312.533,327.415,328.655,357.630,343.740,338.512,325.187
1667,293.957,321.024,330.554,330.303,328.225,312.387,327.371,328.582,358.114,343.790,338.059,324.172
1668,293.465,320.810,331.249,329.935,327.868,312.179,327.210,328.756,358.187,343.662,337.924,323.783
1669,293.131,320.599,331.819,329.204,327.457,311.915,326.859,329.088,357.599,342.846,338.090,323.865
1670,293.058,320.672,332.002,328.524,327.301,311.592,326.573,329.383,356.682,341.503,338.391,324.169
1671,293.030,321.125,331.797,328.408,327.489,311.524,326.327,329.536,355.662,340.248,338.451,324.434
1672,292.705,321.509,331.503,328.986,327.684,311.896,325.907,329.345,354.516,339.458,338.085,324.547
1673,292.304,321.667,331.245,329.997,327.440,312.576,325.293,328.675,353.372,338.952,337.490,324.569
1674,292.237,321.762,330.963,330.704,326.975,313.085,324.610,327.862,352.651,338.536,337.008,324.378
1675,292.787,321.927,330.494,330.269,326.906,313.177,324.280,327.332,352.465,337.931,336.971,323.948
1676,293.684,321.799,329.856,328.891,327.367,312.762,324.588,327.292,352.456,337.213,337.240,323.277
1677,294.574,321.089,329.364,327.333,327.722,311.967,325.229,327.629,351.931,336.583,337.337,323.258
1678,295.146,320.325,329.205,326.592,327.612,311.177,325.622,328.023,350.897,335.961,336.906,323.861
1679,295.009,319.810,328.899,326.925,327.232,310.568,325.429,328.208,350.172,335.472,336.073,324.363
1680,294.441,319.192,328.170,327.755,326.994,309.872,325.032,328.344,350.043,335.087,335.193,324.356
1681,293.705,318.753,327.388,328.150,326.946,309.003,324.851,328.475,349.974,334.679,334.426,324.386
1682,293.085,318.892,327.077,328.000,326.679,308.375,324.954,328.410,349.539,334.142,333.884,324.423
1683,292.796,319.322,326.980,328.190,325.962,308.283,324.778,327.984,348.773,333.515,333.655,324.079
1684,293.112,319.656,326.473,329.065,324.969,308.503,324.276,327.254,347.946,332.938,333.812,323.303
1685,293.736,319.805,325.415,329.806,324.121,308.710,323.500,326.314,347.206,332.525,334.138,322.592
1686,294.313,320.117,324.313,329.633,323.701,308.578,322.707,325.639,346.522,332.255,334.235,322.120
1687,294.702,320.913,323.918,328.578,323.661,308.293,322.341,325.346,345.757,332.076,334.033,321.798
1688,294.994,321.721,324.165,327.252,323.732,308.175,322.573,325.455,345.054,331.960,333.743,321.633
1689,295.176,321.924,324.514,326.371,323.969,308.149,323.024,325.829,344.389,331.992,333.535,321.835
1690,295.137,321.377,324.424,326.054,324.160,308.050,323.071,326.429,343.833,332.202,333.119,322.202
1691,294.818,320.772,324.013,326.344,324.133,307.932,322.763,326.920,343.533,332.181,332.440,322.322
1692,294.225,320.694,323.735,326.891,324.011,307.931,322.520,327.078,343.708,331.851,331.864,321.985
1693,293.505,321.019,323.569,326.973,324.219,307.924,322.361,326.888,344.103,331.527,331.825,321.528
1694,293.000,321.179,323.241,326.585,324.587,307.804,321.915,326.756,344.276,331.393,332.241,321.109
1695,293.027,321.005,322.848,326.153,324.589,307.642,321.207,326.880,344.048,331.276,332.693,321.060
1696,293.225,320.645,322.707,325.980,324.098,307.547,320.749,327.039,343.760,330.840,332.990,321.536
1697,293.128,320.477,322.863,325.867,323.615,307.467,320.937,326.916,343.409,330.089,333.114,322.056
1698,292.930,320.691,322.978,325.711,323.449,307.387,321.432,326.529,342.889,329.206,333.051,322.199
1699,293.052,321.179,322.931,325.384,323.443,307.047,321.754,325.997,342.128,328.382,332.732,321.824
1700,293.535,321.615,322.760,325.150,323.227,306.399,321.756,325.754,341.183,327.712,332.218,321.101
1701,293.957,321.355,322.561,325.354,322.859,305.865,321.859,325.915,340.453,327.202,331.741,320.281
1702,294.058,320.149,322.395,326.037,322.500,305.830,322.239,326.168,340.283,326.931,331.377,319.906
1703,294.003,318.526,322.108,326.503,322.291,306.094,322.617,326.310,340.413,326.966,331.062,320.566
1704,293.954,317.312,321.713,326.095,322.345,306.240,322.720,326.175,340.174,327.224,330.872,322.022
1705,294.040,316.984,321.523,325.122,322.517,306.212,322.388,325.744,339.496,327.457,330.936,323.322
1706,294.298,317.434,321.614,323.942,322.748,306.182,321.729,325.165,338.837,327.345,331.103,323.408
1707,294.772,318.482,321.691,322.656,323.009,306.118,321.076,324.750,338.401,326.858,330.963,322.348
1708,295.094,319.797,321.698,321.456,323.040,305.870,320.676,324.391,338.092,326.225,330.404,321.041
1709,294.869,320.905,321.693,320.833,322.781,305.583,320.746,324.018,337.883,325.656,329.783,320.491
1710,294.024,321.379,321.846,321.241,322.379,305.229,321.239,323.894,337.934,325.298,329.577,320.524
1711,293.337,321.198,322.024,322.190,322.198,304.724,321.932,324.363,337.986,325.201,329.742,320.742
1712,293.520,321.030,321.914,322.980,322.103,304.280,322.539,325.137,337.685,325.365,329.809,320.749
1713,294.277,321.287,321.428,323.347,321.644,304.092,323.073,325.574,337.203,325.629,329.479,320.333
1714,294.784,321.978,320.795,323.459,320.802,304.273,323.485,325.345,336.883,325.833,329.062,319.704
1715,294.781,322.393,320.265,323.456,320.187,304.618,323.949,324.889,336.521,325.960,328.773,319.356
1716,294.508,322.000,319.956,323.129,320.020,304.913,324.622,324.668,335.845,325.952,328.415,319.363
1717,294.328,321.005,319.956,322.531,320.253,304.908,325.863,324.982,334.899,325.799,327.816,319.667
1718,294.395,320.024,320.139,322.082,320.610,304.688,327.161,325.261,334.112,325.570,327.223,319.813
1719,294.568,319.585,320.117,322.327,320.908,304.184,327.605,325.064,333.822,325.247,327.121,319.682
