 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
906,710.565,677.962,688.921,671.003,683.833,736.573,697.620,685.552,704.470,691.635,694.465,693.622,706.128,684.286,672.654,694.188
907,712.366,677.937,689.551,669.894,683.761,736.830,697.411,685.421,703.920,691.475,695.180,693.607,706.352,684.678,672.784,694.601
908,714.173,678.080,690.343,670.048,684.113,736.737,697.554,685.479,703.608,691.468,695.397,692.291,705.726,684.049,672.167,694.625
909,715.659,678.331,691.269,671.748,684.786,736.654,697.991,685.618,703.552,691.648,695.663,690.009,704.502,683.204,671.230,693.524
910,716.452,678.287,692.243,674.215,685.625,736.671,698.364,685.741,703.243,691.754,696.211,688.071,702.705,682.539,670.673,691.816
911,716.506,677.519,693.199,676.629,686.113,736.740,698.683,686.131,702.509,691.793,697.264,687.437,700.605,682.128,670.710,690.632
912,716.239,676.021,693.776,678.406,685.786,736.755,699.232,686.942,701.808,692.167,698.708,687.356,698.840,682.056,671.338,690.444
913,715.923,674.449,693.577,679.501,685.056,736.612,699.610,688.085,701.474,692.938,699.963,687.093,698.566,682.155,672.480,691.052
914,715.722,673.255,692.977,680.401,684.585,736.358,699.254,688.822,701.526,693.350,700.645,686.684,699.495,682.013,673.349,692.316
915,715.651,672.593,692.565,681.780,684.185,736.031,698.582,688.641,701.737,693.030,700.739,686.415,700.879,681.316,673.108,693.792
916,715.486,672.470,692.192,684.032,683.643,735.626,698.204,687.707,701.981,692.670,700.736,686.313,701.708,680.257,671.796,694.719
917,715.196,672.869,691.759,686.782,683.005,735.085,697.977,686.992,701.956,693.067,700.679,686.464,701.434,679.757,670.435,694.590
918,715.256,673.376,691.484,688.989,682.623,734.585,697.695,687.178,701.672,693.867,700.517,686.656,700.537,680.375,669.565,693.865
919,715.739,673.551,691.696,690.013,682.941,734.382,697.725,688.236,701.178,694.148,700.386,686.533,699.399,681.368,669.156,693.125
920,715.949,673.238,691.911,689.751,683.731,734.636,698.282,689.417,700.647,693.236,700.290,686.121,698.495,681.743,669.015,692.788
921,715.168,672.481,691.393,688.934,684.537,735.206,699.096,689.838,700.017,691.771,699.948,685.579,698.384,681.579,668.833,692.514
922,713.531,671.572,689.902,688.607,684.576,735.644,699.563,689.564,699.581,690.653,699.180,685.192,699.377,681.385,668.647,691.854
923,711.543,670.958,688.171,689.149,683.986,735.699,699.704,689.124,699.720,690.298,698.509,684.913,700.986,680.957,668.914,690.785
924,710.114,670.865,686.951,689.899,683.623,735.491,699.359,689.004,699.920,690.328,698.272,684.570,702.270,679.740,669.758,690.097
925,709.605,671.030,686.519,689.631,683.727,735.265,698.552,689.224,699.898,690.219,698.342,684.545,702.598,678.033,670.509,689.694
926,709.594,671.053,686.500,688.223,683.998,735.156,697.859,689.463,699.783,689.741,698.272,685.201,702.000,676.720,670.535,689.024
927,709.631,670.897,686.250,686.509,684.675,735.158,697.939,689.448,699.908,689.399,698.044,686.529,701.214,675.964,669.740,688.399
928,709.574,670.694,685.409,685.037,685.720,735.350,698.587,688.950,700.041,689.645,698.039,687.721,700.609,675.941,668.770,688.635
929,709.278,670.589,684.549,684.085,686.549,735.600,699.338,688.320,699.985,690.483,698.204,688.458,700.438,676.868,668.480,689.878
930,708.602,670.544,684.456,683.918,686.799,735.723,699.662,687.819,700.015,691.736,698.530,689.022,701.018,678.362,669.234,691.469
931,707.864,670.462,685.126,684.411,686.813,735.701,699.615,687.394,700.504,692.961,699.138,689.365,702.324,679.507,670.651,692.615
932,707.460,670.504,685.907,685.048,687.002,735.658,699.798,686.707,701.474,693.414,699.778,688.954,703.512,679.789,671.888,693.410
933,707.213,670.576,686.395,685.385,687.402,735.448,700.495,686.019,702.243,692.751,700.005,687.848,703.854,679.444,672.517,694.299
934,706.631,670.679,686.421,685.385,688.203,734.925,701.150,686.185,702.265,691.704,700.123,686.895,703.445,679.214,672.353,695.083
935,705.895,670.603,686.215,685.374,689.194,734.122,701.209,687.170,701.465,691.458,700.650,686.604,702.932,679.566,671.595,695.167
936,705.673,670.240,685.734,685.721,689.914,733.386,700.908,688.398,700.659,692.145,701.397,686.870,702.968,680.247,670.721,694.733
937,706.159,669.456,684.986,686.257,689.752,732.927,700.380,688.969,701.095,693.214,701.862,687.406,703.722,681.069,670.346,694.635
938,707.224,668.578,684.372,686.096,688.749,732.742,699.512,688.641,703.521,694.335,702.018,687.802,704.957,681.734,670.684,694.819
939,708.480,667.662,684.091,684.867,687.433,732.706,698.657,688.112,707.197,695.554,702.117,687.635,706.139,682.178,671.323,694.562
940,709.196,666.861,684.283,683.149,686.591,732.798,698.284,687.734,710.757,696.909,702.394,686.539,707.028,682.174,671.691,693.712
941,708.648,666.297,684.874,681.671,686.582,732.906,698.589,687.838,713.165,698.123,702.765,685.053,707.804,681.997,671.617,692.903
942,707.122,665.914,685.865,680.740,687.228,732.662,699.169,687.977,714.105,698.653,702.822,684.183,708.310,682.003,671.799,692.715
943,705.659,665.614,686.865,680.350,688.205,731.906,699.568,688.170,713.764,698.135,702.671,684.381,707.698,682.293,672.721,693.410
944,704.946,665.608,687.974,680.586,688.619,730.969,699.739,688.564,712.618,697.187,702.872,685.328,706.000,682.911,673.911,694.674
945,704.509,666.247,689.283,681.066,688.047,730.376,699.901,689.247,711.224,696.165,703.559,686.811,704.317,683.480,674.840,696.323
946,703.966,667.479,690.647,681.011,686.858,730.203,700.005,690.266,710.129,695.298,704.154,688.390,703.890,684.276,675.379,698.330
947,703.131,668.430,691.376,680.199,685.844,730.072,699.932,691.494,709.793,694.872,704.238,689.062,704.434,685.322,675.647,700.632
948,702.287,668.454,691.393,679.483,685.465,729.648,699.887,692.842,710.221,695.118,704.149,688.449,704.836,686.293,675.688,702.566
949,701.852,667.639,691.164,679.302,685.628,728.937,700.235,693.564,710.932,695.431,704.198,687.437,703.968,686.862,675.680,703.486
950,702.028,666.816,691.112,679.416,685.980,728.185,700.850,693.216,711.192,695.017,704.274,687.028,702.221,686.921,675.717,703.427
951,702.259,666.561,691.465,679.432,686.461,727.610,701.185,692.104,710.776,694.135,703.893,687.610,700.605,686.664,675.431,703.222
952,702.304,666.793,691.820,679.024,686.810,727.377,700.923,691.039,709.861,693.599,702.791,688.963,700.089,686.059,674.457,703.906
953,702.256,667.108,691.956,678.252,686.639,727.753,700.592,690.541,708.735,693.571,701.311,690.839,700.142,685.362,673.134,705.569
954,702.162,667.319,691.855,677.273,686.104,729.117,700.676,690.950,707.504,693.818,700.180,693.068,699.737,684.507,672.253,707.288
955,702.065,667.350,691.638,676.210,685.634,731.708,700.979,691.313,706.287,694.064,699.770,695.214,698.879,683.510,672.093,708.170
956,701.920,667.027,691.556,675.199,685.379,734.939,701.075,691.220,705.005,694.236,699.728,696.811,698.335,682.641,672.483,708.156
957,701.957,666.200,692.404,674.573,685.027,737.811,701.129,691.015,703.560,694.608,699.935,696.981,698.370,682.382,672.677,708.260
958,702.179,665.272,694.472,674.645,684.296,739.867,701.052,691.096,702.455,695.374,700.287,696.229,698.840,682.549,672.706,708.962
959,702.332,664.447,697.124,675.324,683.456,741.319,700.045,691.595,702.472,696.084,700.721,695.650,699.317,683.010,672.599,709.594
960,702.156,663.812,699.463,675.928,682.659,742.404,698.197,691.969,703.535,696.345,700.997,696.040,699.459,683.641,672.283,709.340
961,701.639,663.470,701.365,675.918,681.998,742.895,696.796,691.726,704.803,696.074,701.230,697.242,699.128,684.461,671.788,708.378
962,701.114,663.487,702.720,675.310,681.790,742.544,696.784,691.232,705.630,695.719,701.094,698.687,698.335,685.319,671.342,707.701
963,700.702,663.692,703.407,674.841,682.219,741.500,697.857,691.050,705.917,695.510,700.253,699.718,697.516,686.046,670.788,707.597
964,700.384,663.850,703.299,675.231,683.111,740.253,699.587,691.066,706.119,695.288,698.822,700.062,697.648,686.497,669.955,707.976
965,699.974,664.203,702.885,676.525,684.242,739.236,701.775,690.857,706.620,694.884,697.240,699.820,699.032,686.645,668.989,708.708
966,699.188,664.582,702.895,677.844,685.284,738.525,704.070,690.656,707.589,694.451,696.086,698.870,700.726,686.464,668.491,709.080
967,698.176,664.852,703.523,678.928,685.625,737.808,706.214,690.660,708.499,694.581,695.499,697.310,701.708,686.039,668.669,708.601
968,697.761,664.873,704.138,680.042,685.226,736.868,707.981,690.579,708.672,695.236,695.462,695.551,702.142,685.480,669.275,707.149
969,698.219,664.747,704.178,681.393,684.503,735.824,709.401,690.066,708.058,695.764,695.700,694.570,702.327,684.928,669.755,705.278
970,698.804,664.658,703.790,682.377,683.729,734.706,710.425,689.448,707.192,695.635,695.919,694.718,702.217,684.181,669.777,703.569
971,698.616,664.694,703.596,682.698,683.007,733.479,710.643,689.483,706.664,694.667,696.112,694.941,701.872,683.125,669.963,702.531
972,698.094,664.504,703.876,682.698,682.682,732.105,710.263,690.154,706.730,693.089,696.499,694.198,701.630,682.237,670.446,702.021
973,697.716,663.897,704.115,682.599,683.253,730.774,710.279,690.784,707.161,691.741,697.245,693.108,701.562,681.605,670.546,701.722
974,697.994,663.475,703.862,682.430,684.648,729.659,711.256,690.537,707.523,691.594,698.084,692.449,701.690,681.118,669.651,701.667
975,699.449,663.962,703.257,681.854,686.519,728.906,712.700,689.394,707.788,692.475,698.509,692.542,701.495,680.740,668.048,701.847
976,701.875,664.888,702.388,681.228,688.093,728.438,714.371,688.066,707.669,693.719,698.512,692.913,700.577,680.796,666.870,702.090
977,704.440,665.143,701.224,681.332,688.668,728.097,716.932,687.475,707.307,694.658,698.533,693.093,699.231,681.286,666.725,702.194
978,706.460,664.437,699.939,682.358,688.806,727.884,720.495,687.950,706.800,695.207,698.726,692.957,698.335,681.796,667.223,702.007
979,708.170,663.508,699.418,683.761,689.201,727.985,723.854,688.992,706.019,695.251,699.008,692.830,698.335,682.000,667.680,701.250
980,710.091,663.348,699.897,685.353,689.639,728.340,725.995,689.985,704.766,694.594,699.368,692.783,698.530,682.171,667.903,699.951
981,711.614,664.124,700.502,687.098,689.490,728.741,726.707,690.479,703.324,693.167,699.462,692.235,698.512,682.658,668.242,698.587
982,711.773,665.517,700.449,688.822,688.926,729.102,726.397,690.185,702.513,691.751,699.052,691.130,698.295,683.378,668.714,697.750
983,710.599,666.983,699.748,690.013,688.738,729.666,725.519,689.100,702.832,691.352,698.292,690.102,698.007,684.197,669.089,697.688
984,709.134,668.327,698.874,690.666,689.072,730.551,724.289,687.680,703.735,692.320,697.642,689.848,698.359,684.957,668.874,697.924
985,708.227,669.557,697.995,691.485,689.630,731.466,722.749,686.432,704.365,693.751,697.572,689.777,699.758,685.296,667.922,698.069
986,707.770,670.698,697.222,692.727,689.905,732.117,721.094,686.050,704.494,694.658,698.366,689.446,701.779,684.796,666.736,697.997
987,707.435,671.751,696.689,693.586,689.786,732.605,719.432,686.900,704.684,695.195,699.721,689.081,703.388,683.526,665.866,697.653
988,707.310,672.388,696.558,693.591,689.325,732.993,718.556,688.232,705.331,695.963,700.859,688.885,704.114,682.082,665.688,696.969
989,707.446,672.342,696.731,693.045,688.729,733.159,718.977,689.162,706.348,697.214,701.086,688.913,704.089,680.878,666.309,696.413
990,707.645,671.823,696.680,692.512,688.510,733.017,720.364,689.255,707.474,698.658,700.749,688.848,704.466,679.694,667.353,696.344
991,707.440,671.403,696.362,691.915,688.542,732.616,721.749,688.660,708.608,699.914,700.632,688.820,705.769,678.480,668.413,696.101
992,707.125,671.209,696.077,691.220,688.124,732.055,722.805,687.703,709.024,700.956,700.901,689.167,707.715,677.783,669.506,695.455
993,707.091,670.405,696.189,690.552,687.093,731.397,723.904,686.494,708.182,702.062,701.044,690.288,709.349,678.095,670.810,695.517
994,707.108,669.114,696.897,690.064,686.219,730.794,725.110,685.541,706.628,703.303,700.642,691.820,710.100,679.039,672.212,696.993
995,706.960,668.329,697.797,689.859,686.011,730.407,725.711,685.070,705.382,704.135,699.919,692.898,710.249,679.898,673.242,699.271
996,706.719,669.135,698.463,689.966,686.251,730.380,725.549,685.050,704.881,704.052,699.431,693.263,709.975,680.819,673.807,700.802
997,706.554,671.439,699.103,690.464,686.271,730.876,725.176,684.888,704.589,703.544,699.313,693.183,709.182,682.352,673.937,701.021
998,706.335,674.447,700.037,691.141,685.898,731.863,724.946,684.413,704.124,703.584,699.676,692.895,707.808,684.905,673.862,700.594
999,706.102,677.194,701.152,692.072,685.404,733.103,724.512,684.120,703.297,704.315,700.183,692.650,705.993,687.954,673.792,700.205
1000,706.375,679.017,702.507,693.353,685.287,734.249,723.791,684.521,702.382,704.919,700.661,692.718,704.498,690.332,674.033,700.326
1001,707.344,679.960,703.801,694.830,685.558,735.123,722.854,685.228,701.513,704.897,701.232,692.560,704.007,691.164,674.375,701.069
1002,708.145,680.203,704.521,696.130,685.851,735.745,721.777,685.656,700.611,704.633,701.702,692.127,704.520,690.826,674.491,701.944
1003,707.778,680.154,704.311,696.740,685.763,736.148,720.939,685.915,699.647,704.175,701.593,691.768,704.904,690.105,674.197,702.372
1004,706.241,680.386,703.607,696.406,685.255,736.265,720.458,686.174,698.873,703.419,700.384,691.802,704.203,689.648,674.290,702.351
1005,704.355,681.401,702.741,695.419,684.510,736.123,720.310,686.432,698.457,702.340,698.373,691.601,702.530,689.227,674.963,701.962
1006,702.878,682.821,702.250,694.480,683.659,735.934,720.249,686.954,698.273,701.232,696.407,690.715,700.633,688.941,675.539,701.278
1007,702.457,683.747,702.479,693.756,682.788,735.761,719.786,687.900,698.270,700.534,695.621,689.375,699.164,688.780,675.450,700.288
1008,702.972,683.662,702.825,693.162,682.099,735.479,718.857,688.846,698.365,700.502,695.940,688.758,698.680,688.783,674.796,699.587
1009,703.463,683.008,702.628,692.812,682.314,734.973,717.347,689.417,698.869,700.695,696.742,689.607,698.879,688.661,673.855,699.535
1010,703.028,682.027,702.009,693.231,683.269,734.411,715.425,689.413,700.068,700.406,697.794,691.502,699.299,688.109,673.294,699.806
1011,701.770,681.279,701.339,694.294,684.056,733.949,713.509,689.127,701.735,699.493,698.940,693.322,699.402,687.224,673.349,699.740
1012,700.639,681.150,700.734,695.233,684.047,733.518,712.169,688.892,703.068,698.539,699.512,694.019,698.918,686.757,673.558,699.122
1013,700.193,681.544,700.647,695.265,683.558,733.008,711.812,688.737,703.421,698.222,699.243,693.582,698.160,686.836,673.331,698.535
1014,699.764,681.846,701.215,694.607,683.352,732.438,712.854,688.375,702.759,698.576,698.663,692.783,698.032,686.480,672.636,698.236
1015,698.588,681.559,701.841,693.387,683.273,732.131,715.049,687.737,701.608,699.273,698.407,692.381,698.804,685.036,671.818,698.160
1016,697.170,681.004,701.925,691.674,683.192,732.695,717.664,687.042,700.944,699.813,698.410,692.737,699.530,683.092,671.245,697.997
1017,696.423,680.899,701.787,689.687,683.370,734.442,719.521,686.884,701.151,699.958,698.457,693.533,699.235,681.993,671.257,697.670
1018,696.818,681.321,701.748,688.218,684.027,736.799,720.197,687.205,701.749,699.781,698.441,694.192,698.523,682.368,671.926,697.163
1019,697.690,681.483,701.565,688.098,684.682,738.858,720.354,687.741,701.956,699.392,698.504,694.396,697.872,683.674,672.717,696.625
1020,698.545,680.679,701.269,689.170,685.163,740.244,720.622,687.784,701.800,698.914,698.240,693.938,697.157,684.990,672.874,696.403
1021,699.636,679.137,701.360,689.878,685.420,741.100,721.209,687.382,701.830,698.466,697.366,693.173,696.537,685.730,672.465,696.396
1022,700.412,677.631,702.035,689.353,685.422,741.555,721.829,687.286,701.876,698.234,696.530,692.523,696.406,685.664,672.312,696.299
1023,700.276,676.346,702.456,688.353,684.950,741.595,722.033,687.977,701.212,698.224,696.695,692.331,696.559,684.852,672.706,696.062
1024,699.639,675.441,701.825,687.973,684.352,741.307,721.542,689.035,699.956,698.131,697.653,692.752,696.071,683.757,673.691,695.983
1025,699.196,675.295,700.750,688.398,684.212,740.856,720.596,689.317,698.749,697.606,698.371,693.415,694.740,683.095,674.825,695.927
1026,698.472,675.570,699.801,689.393,684.163,740.397,719.573,688.510,697.881,696.687,698.253,694.198,693.046,682.987,675.569,695.691
1027,696.741,675.728,699.028,690.721,683.616,739.749,718.655,687.355,697.370,695.958,697.804,694.972,691.851,682.855,675.621,695.090
1028,694.582,675.523,698.350,692.204,682.984,738.951,718.012,686.548,697.365,695.574,697.794,695.638,691.641,682.336,675.015,694.691
1029,693.440,675.215,697.484,693.045,683.174,738.230,717.585,686.181,698.019,695.323,697.841,695.873,692.295,681.536,673.918,694.757
1030,693.841,674.871,696.493,692.846,684.070,737.716,717.230,685.838,698.796,695.101,697.345,695.378,693.299,680.839,672.807,694.875
1031,695.125,674.238,696.054,691.775,684.977,737.238,716.918,685.830,698.878,694.933,696.131,694.554,694.228,680.539,671.792,694.649
1032,696.148,673.329,696.456,690.568,685.248,736.586,716.951,686.402,697.813,694.456,694.606,693.972,694.740,680.819,670.944,694.215
1033,696.358,672.911,697.294,690.210,684.865,735.664,717.326,687.452,696.139,693.640,693.222,694.257,694.260,681.355,670.134,694.198
1034,695.946,673.481,697.734,690.584,683.973,734.594,717.350,688.842,694.676,692.924,692.877,695.155,692.779,681.632,669.442,694.819
