 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
916,640.159,595.771,663.809,854.605,668.563,702.333,771.764,782.009,603.691,672.069,568.164,601.574,550.597,621.357,672.475,589.519,629.680
917,640.754,595.752,665.109,858.587,671.349,703.599,771.633,782.468,605.676,672.562,568.995,601.721,551.554,622.132,674.377,590.914,630.488
918,641.472,595.529,667.262,864.982,676.167,705.419,771.739,781.880,608.290,673.856,570.092,600.883,551.876,622.883,677.451,592.551,631.205
919,641.730,594.987,669.150,869.491,679.838,706.450,771.913,780.678,610.205,675.117,570.421,599.943,551.452,623.408,679.914,593.459,631.213
920,641.540,594.439,669.056,869.218,679.734,705.827,771.938,779.814,610.147,675.325,569.703,599.619,550.113,623.662,679.654,593.237,630.609
921,641.045,594.326,666.903,865.711,676.541,704.237,771.982,779.546,608.591,674.453,569.082,599.943,548.521,623.658,677.054,592.447,629.971
922,640.455,594.735,665.082,863.359,673.840,703.242,772.297,779.472,607.386,673.441,569.415,600.343,547.661,623.377,674.814,592.196,629.667
923,640.069,595.474,665.588,864.199,674.215,703.367,772.889,778.950,607.645,673.155,570.251,600.400,548.043,622.823,674.947,592.754,629.580
924,639.919,595.916,667.434,866.150,676.685,703.842,773.399,778.071,608.710,673.593,570.569,599.755,549.118,622.292,676.634,593.477,629.425
925,639.713,595.545,668.363,865.591,677.772,703.546,773.597,777.273,608.981,674.017,570.128,598.721,549.785,622.055,677.558,593.284,629.178
926,639.372,594.710,667.172,861.736,675.893,702.384,773.500,776.840,607.587,673.933,569.897,598.268,549.640,622.099,676.675,591.931,628.987
927,639.052,594.332,664.974,857.788,673.199,701.163,773.261,776.459,605.336,673.582,570.410,598.536,548.849,622.286,675.024,590.549,629.060
928,639.078,594.939,663.569,857.274,672.780,700.768,773.080,776.192,603.961,673.384,571.128,598.826,548.145,622.434,674.487,590.264,629.483
929,639.218,596.081,663.345,859.852,674.818,701.378,772.941,776.292,604.313,673.394,570.810,598.853,547.548,622.415,675.307,590.744,630.118
930,638.803,597.055,663.637,861.706,676.634,702.167,772.823,776.621,605.448,673.226,569.426,598.894,547.134,622.377,675.858,590.917,630.391
931,637.526,597.416,663.584,859.883,675.574,702.052,772.710,776.789,605.942,672.448,567.764,598.891,547.021,622.418,674.871,590.236,630.068
932,636.192,597.048,663.318,855.535,672.181,701.102,772.566,776.581,605.587,671.157,566.682,599.068,547.559,622.322,673.100,589.251,629.249
933,635.789,596.568,663.502,852.822,669.122,700.646,772.677,775.931,605.023,670.173,566.667,599.351,548.425,622.095,672.207,588.995,628.824
934,636.374,596.429,664.333,854.162,668.559,701.533,773.196,774.968,605.170,670.257,567.564,599.381,548.720,621.878,672.781,589.690,629.100
935,637.227,596.019,664.783,857.512,669.829,702.870,773.791,774.163,606.305,670.984,568.877,599.321,548.005,621.845,673.723,590.498,629.885
936,637.289,595.016,664.243,858.800,670.309,703.215,774.006,774.136,607.216,671.251,569.985,599.634,546.774,622.038,673.386,590.532,630.546
937,636.389,594.452,662.802,856.717,668.565,702.146,773.717,774.677,607.127,670.674,570.451,600.509,545.914,622.562,671.504,589.722,631.142
938,635.604,595.016,661.382,854.150,666.359,700.848,773.457,775.199,606.884,669.920,570.292,601.272,546.220,623.082,669.628,588.942,631.761
939,635.981,596.039,661.034,854.232,666.113,700.695,773.656,775.540,607.336,669.928,570.174,601.611,547.269,623.230,669.638,589.057,632.315
940,637.242,596.465,661.697,856.772,667.878,701.741,774.243,775.726,608.035,670.690,570.174,601.702,547.984,623.039,671.380,589.957,632.549
941,637.986,596.481,662.150,858.440,669.094,702.643,774.709,775.617,607.946,671.197,569.877,601.672,547.871,623.026,672.769,590.753,632.207
942,637.443,596.406,661.734,856.839,667.781,702.389,774.598,775.322,607.019,670.643,569.164,601.547,547.134,623.359,672.086,590.806,631.394
943,636.538,596.506,660.843,853.360,664.840,701.307,773.957,775.107,606.274,669.453,568.805,601.430,546.188,623.810,670.174,590.137,630.262
944,636.239,596.629,660.341,851.803,663.048,700.606,773.211,774.924,606.205,668.727,569.344,601.351,545.769,623.865,669.234,589.484,629.562
945,636.431,596.381,660.461,853.524,663.825,700.943,772.835,774.554,606.656,669.000,570.103,601.042,546.188,623.459,669.914,589.370,629.617
946,636.405,595.487,660.513,856.049,665.610,701.779,772.931,774.049,607.031,669.634,570.108,600.706,546.957,622.897,670.790,589.589,630.168
947,636.071,594.374,659.899,855.796,665.664,702.241,773.230,773.867,606.730,669.530,569.451,600.834,547.801,622.502,670.101,589.311,630.480
948,635.818,593.884,658.948,852.276,663.343,701.863,773.475,774.223,605.583,668.662,568.913,601.449,548.823,622.285,668.112,588.585,630.066
949,635.893,594.548,658.727,849.181,661.069,701.090,773.694,775.089,604.290,667.914,569.221,602.094,550.081,622.183,666.929,588.246,629.087
950,636.370,595.845,659.869,850.507,661.695,700.997,773.896,776.302,603.656,668.251,570.041,602.343,551.237,622.308,668.094,588.757,628.391
951,637.299,596.871,662.262,856.040,665.775,702.190,773.904,777.450,604.158,669.581,571.015,601.860,552.263,622.581,670.812,589.781,628.543
952,638.130,597.265,665.258,862.267,671.080,704.162,773.663,778.028,605.413,671.075,571.421,600.525,552.387,622.728,673.036,590.479,629.478
953,638.543,596.929,667.850,866.140,674.693,705.466,773.411,777.946,606.498,672.086,570.615,598.819,551.452,622.563,673.747,590.497,630.588
954,638.810,596.187,668.933,867.595,675.772,705.440,773.337,777.627,606.811,672.667,569.205,597.453,550.285,622.267,673.614,590.276,631.491
955,639.168,595.377,668.416,868.725,676.273,704.858,773.375,777.321,606.737,673.302,568.113,596.781,550.258,622.111,673.880,590.414,632.399
956,639.730,594.752,667.086,870.517,677.640,704.604,773.382,776.979,607.008,674.182,568.046,596.555,551.194,622.160,674.967,590.855,633.444
957,640.363,594.416,665.816,871.370,678.619,704.617,773.444,776.613,607.865,674.967,568.682,596.687,551.419,622.129,675.841,590.937,634.249
958,640.325,594.084,664.783,868.894,677.032,704.177,773.466,776.186,608.479,675.059,569.462,596.943,550.124,621.876,675.251,590.183,634.273
959,639.232,593.455,663.700,863.706,673.541,703.214,773.166,775.549,608.371,674.247,569.754,597.287,548.446,621.791,673.501,588.940,633.142
960,637.737,592.952,662.434,859.745,671.328,702.581,772.604,774.693,607.761,673.151,570.056,597.970,547.914,622.226,672.165,588.292,631.688
961,637.190,593.087,661.363,859.621,672.073,702.925,772.099,773.827,606.888,672.574,571.144,599.192,548.489,623.008,672.248,588.856,630.835
962,637.682,593.406,660.408,861.782,674.119,703.788,771.817,773.458,605.927,672.510,572.451,600.000,548.667,623.378,672.852,589.693,630.885
963,638.270,593.358,659.180,862.311,674.410,704.181,771.562,773.779,604.822,672.565,573.062,599.566,547.855,622.831,672.321,589.797,631.223
964,638.372,592.884,657.700,859.687,671.662,703.474,771.030,774.654,604.031,672.224,572.610,598.585,546.323,622.004,670.461,589.107,631.134
965,638.334,592.474,656.581,856.474,667.801,702.452,770.204,775.528,603.780,671.268,571.595,598.355,544.930,621.687,668.595,588.496,630.383
966,638.609,592.284,655.899,856.236,665.995,702.285,769.592,775.769,604.270,670.356,571.077,598.845,544.081,621.766,668.194,588.677,629.667
967,639.081,592.394,655.371,859.115,666.919,703.112,769.484,775.270,604.938,670.007,571.431,599.204,544.038,621.802,669.120,589.438,629.583
968,639.168,593.097,655.243,861.418,668.343,703.907,769.734,774.623,604.846,670.203,572.031,599.547,544.226,621.796,669.946,590.011,629.499
969,638.472,594.210,655.816,859.654,667.556,703.600,769.830,774.676,603.996,670.365,572.005,600.377,544.473,622.076,669.250,589.800,628.714
970,637.237,595.039,656.978,854.945,664.906,702.593,769.607,775.449,602.923,670.225,571.595,601.219,545.172,622.728,667.402,588.848,627.850
971,636.419,595.232,658.824,851.636,663.171,702.207,769.236,776.152,602.236,669.850,571.395,601.762,546.919,623.346,666.088,587.967,628.451
972,636.614,595.258,661.142,852.245,664.205,702.906,768.945,776.124,602.162,669.589,571.277,601.875,549.065,623.525,666.613,587.865,630.577
973,637.237,595.297,663.101,854.701,666.536,703.886,768.706,775.621,602.784,669.463,570.569,601.909,550.452,623.289,668.297,588.233,632.559
974,637.235,594.942,663.629,855.065,667.034,703.977,768.319,775.384,603.583,669.419,569.215,602.442,550.495,622.746,669.287,588.236,633.026
975,636.455,594.197,662.640,852.335,664.676,702.750,767.837,775.808,603.861,669.403,568.077,603.472,549.624,622.209,668.410,587.569,631.890
976,635.540,593.781,661.124,849.549,661.574,701.320,767.654,776.563,603.467,669.600,568.185,604.113,548.301,621.969,666.838,587.091,630.520
977,634.889,594.042,660.191,849.661,660.587,700.897,768.120,776.860,603.181,670.135,569.800,603.770,546.737,622.033,666.393,587.543,629.850
978,634.488,594.594,659.895,852.078,662.069,701.573,769.065,776.670,603.290,670.767,572.159,602.924,545.269,622.254,667.309,588.698,629.911
979,634.209,595.145,660.019,853.555,663.364,702.444,769.698,776.408,603.255,670.857,573.492,602.260,544.161,622.517,668.053,589.527,630.087
980,634.123,595.629,660.180,851.704,661.980,702.446,769.592,776.584,602.672,670.007,572.646,602.170,543.844,622.922,667.354,589.536,630.152
981,634.460,595.968,660.509,847.812,658.892,701.699,769.166,777.254,602.301,668.686,570.436,602.615,544.672,623.323,665.648,589.069,630.535
982,635.353,596.048,661.262,845.761,657.572,701.283,769.265,778.211,603.108,667.664,568.877,602.989,546.430,623.622,664.584,588.759,631.362
983,636.374,596.123,662.337,847.818,659.878,701.785,770.085,779.033,605.185,667.294,568.795,602.596,548.285,623.784,665.082,588.750,632.126
984,636.806,596.135,663.060,852.685,664.373,702.763,771.087,779.488,607.386,667.450,569.826,601.694,549.489,623.875,666.766,588.803,632.530
985,636.652,595.577,663.124,857.418,668.216,703.523,771.533,779.694,608.274,667.745,570.897,601.053,549.903,623.905,668.489,588.670,633.084
986,636.592,594.413,662.831,860.602,670.184,703.824,771.573,779.800,607.413,668.001,571.877,601.117,549.597,623.874,669.424,588.326,633.969
987,637.175,593.290,662.970,863.301,671.229,704.146,771.633,779.599,606.070,668.515,572.585,601.321,548.860,623.913,669.593,588.295,634.682
988,637.903,592.765,663.978,866.970,672.652,704.717,771.999,778.962,605.946,669.734,572.395,600.706,548.102,623.920,669.702,589.034,634.927
989,638.059,592.777,665.191,870.898,674.263,705.262,772.492,778.083,607.070,671.466,571.190,599.747,547.758,623.914,669.959,590.143,634.667
990,637.284,592.761,665.008,872.458,674.438,705.227,772.792,777.516,608.313,672.778,570.021,599.109,548.167,623.915,669.743,590.588,633.961
991,635.931,592.555,662.948,870.295,672.031,704.459,772.599,777.661,608.919,672.781,569.528,599.155,548.909,623.955,668.408,589.875,633.047
992,634.481,592.484,660.614,866.775,668.466,703.455,772.043,778.148,609.004,671.789,569.503,599.298,549.645,624.073,666.871,588.718,632.047
993,633.379,592.677,659.689,865.929,666.706,703.114,771.587,778.348,609.023,670.662,569.354,599.283,550.145,624.339,666.725,588.009,631.354
994,633.047,593.068,660.082,868.800,667.872,703.762,771.518,778.058,609.185,670.001,569.092,599.275,550.382,624.641,668.298,588.089,631.409
995,633.289,593.129,660.479,872.261,669.913,704.547,771.609,777.553,609.347,669.717,569.077,599.328,550.382,624.859,669.850,588.315,632.163
996,633.441,592.652,659.906,872.111,669.659,704.166,771.420,777.288,609.305,669.372,569.374,599.615,549.780,624.930,669.688,587.950,632.753
997,633.244,592.174,658.685,868.135,666.330,702.670,770.931,777.389,608.900,668.901,569.503,600.106,548.645,624.751,667.974,587.010,632.139
998,633.227,592.494,657.978,864.776,662.841,701.552,770.586,777.490,608.575,668.638,569.267,600.615,547.597,624.476,666.410,586.402,630.609
999,633.891,593.639,658.375,865.852,662.222,701.702,770.614,777.086,609.039,668.906,568.872,600.766,547.511,624.445,666.408,586.864,629.339
1000,634.931,594.765,658.749,870.007,664.023,702.440,770.906,776.122,610.158,669.393,568.482,600.509,548.521,624.687,667.729,588.116,628.856
1001,635.576,594.839,657.944,872.733,665.199,702.589,771.268,775.223,610.637,669.557,568.246,600.219,549.806,624.915,668.569,589.253,628.693
1002,635.566,594.081,655.989,871.218,663.771,701.901,771.446,775.218,609.560,669.237,568.138,600.170,550.774,624.841,667.755,589.607,628.252
1003,635.325,593.200,654.240,867.779,661.172,701.195,771.257,776.114,607.232,668.857,567.820,600.343,551.640,624.516,666.002,589.316,627.921
1004,635.346,593.203,654.075,866.594,660.232,701.404,770.992,777.040,605.386,668.992,567.262,600.332,552.043,624.037,665.219,588.844,628.336
1005,635.604,594.290,655.536,868.840,661.712,702.338,770.990,777.256,605.158,669.718,566.826,599.562,551.774,623.383,666.219,588.595,629.325
1006,635.905,595.723,657.094,871.313,663.668,702.969,771.125,776.889,606.278,670.386,566.805,598.517,551.188,622.675,667.703,588.744,629.950
1007,636.175,596.406,657.494,870.387,663.985,702.406,770.994,776.526,607.575,670.567,566.667,598.004,550.269,622.299,667.654,588.703,629.449
1008,636.583,596.032,656.873,866.409,662.808,700.919,770.613,776.344,607.753,670.391,566.333,598.370,549.204,622.527,665.874,588.186,628.210
1009,636.893,595.232,656.139,863.289,662.308,699.754,770.356,776.131,607.270,670.481,566.262,598.962,548.602,623.266,664.569,587.861,627.205
1010,636.637,594.997,656.064,863.888,663.966,699.939,770.449,775.808,607.602,671.269,566.590,599.291,548.903,624.239,665.316,588.427,626.955
1011,635.682,595.323,656.667,866.730,666.704,701.035,770.811,775.290,608.992,672.128,566.944,599.011,549.677,625.181,667.148,589.246,627.150
1012,634.727,595.697,658.026,867.766,667.719,701.862,771.112,774.873,610.089,672.231,566.944,598.475,550.355,625.922,668.030,589.179,627.360
1013,634.171,595.703,659.154,865.207,665.803,701.673,771.078,774.999,609.927,671.197,566.626,598.366,550.527,626.376,666.995,588.248,627.289
1014,634.173,595.523,658.963,861.349,662.893,700.953,770.798,775.657,608.753,669.486,566.487,599.151,550.602,626.455,665.112,587.388,627.333
1015,634.694,595.461,657.749,859.782,661.645,700.781,770.738,776.410,607.625,668.081,566.867,600.238,550.763,626.228,664.222,587.262,627.871
1016,635.457,595.348,656.959,861.715,662.915,701.548,771.053,776.767,607.498,667.694,567.918,600.860,550.973,625.840,665.136,587.480,628.433
1017,636.230,595.084,657.464,865.424,665.674,702.653,771.509,776.736,608.633,668.420,569.354,600.762,550.780,625.490,666.982,587.582,628.320
1018,636.718,594.352,658.655,868.593,668.598,703.329,771.882,776.659,610.575,669.770,570.851,600.611,550.823,625.289,668.428,587.582,627.360
1019,636.986,593.513,659.880,870.942,671.440,703.422,772.198,776.539,612.741,671.026,571.949,600.664,551.898,625.260,669.300,587.810,626.415
1020,637.142,593.194,661.247,873.805,674.895,703.572,772.507,776.103,614.892,671.889,572.282,600.272,553.554,625.316,670.529,588.396,626.079
1021,637.512,593.968,662.457,877.606,678.744,704.226,772.776,775.324,616.579,672.447,572.051,599.132,554.828,625.154,672.389,589.090,626.283
1022,638.145,595.545,662.670,880.535,681.145,704.826,772.882,774.782,616.961,672.840,571.503,598.328,554.946,624.920,673.726,589.692,626.386
1023,638.531,596.435,661.318,880.269,680.115,704.515,772.652,774.764,615.537,672.888,570.867,598.472,553.898,624.854,673.301,589.990,625.871
1024,638.036,596.052,659.139,876.628,676.133,703.150,772.259,774.808,612.792,672.541,569.846,599.053,552.102,624.877,671.210,589.834,624.885
1025,637.232,595.013,657.712,872.753,672.566,701.950,772.192,774.444,610.487,672.017,568.908,599.472,550.640,624.724,669.156,589.447,624.226
1026,637.007,594.419,657.899,871.980,672.349,701.891,772.614,773.593,609.745,671.778,568.949,599.668,550.177,624.366,668.664,589.203,624.483
1027,637.462,594.571,658.745,874.178,675.008,702.611,773.121,772.771,610.305,672.108,570.282,599.751,550.280,624.005,669.552,589.170,625.325
1028,637.860,594.890,658.955,876.016,677.030,702.934,773.185,772.351,611.290,672.750,571.774,599.483,550.167,623.918,670.443,589.011,625.932
1029,637.495,595.023,658.311,874.548,675.928,702.398,772.713,772.392,612.077,673.105,572.180,598.872,549.914,624.080,670.286,588.453,625.948
1030,636.427,595.290,657.397,870.804,672.893,701.663,772.151,772.648,612.556,672.653,571.159,598.098,550.000,624.346,669.508,587.730,625.577
1031,635.512,595.684,657.112,868.436,671.147,701.708,772.027,772.893,612.923,671.668,569.385,597.392,550.565,624.489,669.546,587.455,625.136
1032,635.389,595.794,657.243,869.696,672.203,702.612,772.351,772.957,613.212,670.956,568.051,596.743,551.505,624.489,670.918,587.806,624.816
1033,635.960,595.529,657.341,872.614,674.402,703.517,772.897,772.694,613.259,670.797,568.190,596.351,552.441,624.473,672.475,588.354,624.428
1034,636.472,595.035,657.341,873.171,674.678,703.334,773.407,772.383,612.595,670.575,569.467,596.483,552.763,624.409,672.694,588.602,623.984
1035,636.104,594.758,657.723,870.151,672.093,701.948,773.657,772.278,611.301,669.649,570.595,596.943,551.946,624.381,671.469,588.220,623.703
1036,635.081,594.584,658.577,866.630,669.179,700.418,773.661,772.246,610.355,668.427,570.774,597.691,550.543,624.407,670.112,587.474,623.633
