 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16
2732,656.283,754.457,783.040,646.344,667.470,754.756,605.865,749.389,831.236,865.596,684.131,614.878,622.172,632.765,591.185,606.468
2733,655.966,753.764,787.721,646.151,668.683,754.860,607.648,750.429,833.601,865.293,684.086,615.880,621.656,634.065,590.982,606.242
2734,655.527,753.794,791.066,645.768,669.635,754.983,608.976,751.122,835.029,865.083,684.207,617.285,622.090,634.417,591.335,605.825
2735,655.462,754.676,792.303,645.258,670.043,755.082,609.962,751.362,835.420,865.035,684.498,618.480,623.184,633.911,592.216,605.306
2736,655.625,755.464,793.114,645.065,670.225,755.235,611.207,751.535,835.775,864.546,684.673,619.269,624.033,633.164,593.041,604.961
2737,655.738,755.446,794.769,645.287,670.562,755.677,612.771,751.859,836.507,863.243,684.784,619.874,624.220,632.818,593.252,604.833
2738,655.733,755.187,795.877,645.634,670.938,756.354,613.891,752.141,836.741,861.825,685.070,620.122,623.964,633.235,592.987,604.686
2739,655.892,755.823,794.241,645.644,670.887,756.967,613.641,752.017,835.728,861.295,685.671,619.685,623.719,633.787,592.797,604.586
2740,656.453,757.322,790.630,645.656,670.283,757.443,612.201,751.580,834.134,861.625,686.234,618.931,623.824,633.889,593.007,604.740
2741,657.243,758.644,788.429,646.120,669.604,757.883,610.675,751.409,833.345,861.891,686.054,618.947,624.243,633.861,593.391,604.954
2742,657.752,758.729,789.541,647.081,669.461,758.412,609.920,751.738,833.901,861.556,684.874,620.032,624.727,634.370,593.564,605.162
2743,657.537,757.705,791.928,648.187,669.675,758.943,609.722,752.100,834.767,861.083,683.597,620.864,625.283,635.123,593.665,605.465
2744,656.834,756.541,792.194,649.098,669.447,759.217,609.116,751.916,834.520,861.149,683.020,620.552,625.960,635.472,593.920,605.740
2745,656.241,755.829,789.440,649.457,668.336,759.059,607.967,751.269,832.990,861.707,683.110,619.786,626.178,635.222,594.208,605.874
2746,655.983,755.402,786.215,649.093,667.080,758.622,607.307,750.722,831.541,862.255,683.680,619.795,625.667,634.339,594.144,605.987
2747,655.836,754.879,785.207,648.555,666.578,758.270,608.056,750.547,831.327,862.454,684.543,620.749,624.683,632.806,593.686,606.319
2748,655.709,754.286,785.849,648.232,666.829,758.226,609.392,750.429,831.856,862.547,685.572,621.616,623.809,631.244,593.175,606.859
2749,655.675,753.903,785.472,648.124,667.020,758.199,609.731,749.964,831.686,862.839,686.550,621.605,623.510,630.451,593.333,607.337
2750,655.817,753.917,783.181,648.443,666.708,758.018,608.391,749.195,830.316,863.462,687.081,620.853,623.742,630.765,594.199,607.805
2751,655.946,754.295,781.087,648.950,666.259,757.735,606.606,748.659,829.021,863.968,686.914,620.329,624.247,631.812,594.765,608.362
2752,655.925,755.004,781.345,649.222,666.218,757.534,605.733,748.873,829.185,863.961,686.146,620.602,624.857,633.157,594.026,608.733
2753,655.720,755.824,783.330,649.371,666.602,757.381,605.861,749.519,830.395,863.698,684.948,621.255,625.352,634.429,592.549,608.658
2754,655.918,756.570,784.436,649.553,666.885,757.061,606.090,749.740,831.023,863.696,683.788,621.648,625.541,634.784,591.727,608.308
2755,656.596,757.072,783.408,649.706,666.747,756.632,605.899,749.100,830.454,863.781,683.250,621.526,625.532,633.787,592.175,608.075
2756,657.233,757.082,781.736,649.471,666.536,756.582,605.580,748.211,829.772,863.412,683.473,621.251,625.641,632.250,593.005,607.828
2757,657.167,756.636,781.597,648.713,666.790,757.195,605.767,748.069,830.222,862.559,683.664,621.202,625.874,631.451,593.074,607.434
2758,656.568,756.314,783.210,647.868,667.450,758.099,606.559,748.760,831.492,861.921,683.122,621.276,626.233,631.728,592.528,607.244
2759,656.074,756.515,784.726,647.794,667.871,758.590,607.389,749.561,832.322,862.240,682.056,621.122,626.642,632.772,591.882,607.494
2760,656.108,756.905,784.622,648.711,667.747,758.391,607.757,749.877,832.223,863.467,681.223,621.175,627.010,634.238,591.288,607.630
2761,656.274,756.830,784.031,649.907,667.654,758.060,607.816,749.910,832.184,864.768,680.800,622.136,626.795,635.281,590.652,607.476
2762,656.237,756.177,785.507,650.108,668.180,758.115,608.229,750.183,833.520,865.069,680.642,623.924,625.723,635.497,590.123,607.265
2763,656.066,755.380,789.509,648.921,669.276,758.444,609.009,751.054,836.091,863.972,680.727,625.483,624.304,635.130,589.935,607.296
2764,656.059,755.016,793.437,647.321,670.421,758.745,609.372,752.125,838.306,862.515,681.007,625.814,623.224,634.423,590.127,607.465
2765,656.329,755.238,794.622,646.411,670.916,758.781,608.688,752.705,838.763,861.714,681.545,624.520,623.140,633.488,590.292,607.722
2766,656.461,755.473,793.278,646.318,670.678,758.627,607.569,752.532,837.747,861.690,682.291,622.655,623.826,633.006,590.159,608.188
2767,656.185,755.331,792.205,646.522,670.358,758.564,607.271,752.232,836.944,861.605,683.052,621.623,624.570,633.232,589.876,608.648
2768,655.765,755.298,792.952,646.696,670.445,758.845,608.076,752.357,837.403,860.955,683.495,621.885,624.941,633.315,589.766,608.707
2769,655.820,755.837,794.081,647.072,670.670,759.203,609.080,752.695,838.196,860.231,683.493,622.453,625.057,633.022,589.971,608.167
2770,656.666,757.079,793.024,647.775,670.316,759.249,609.378,752.597,837.917,860.291,683.237,622.343,625.245,632.839,590.065,607.424
2771,657.952,758.701,789.970,648.672,669.391,758.805,609.217,752.040,836.632,860.944,682.689,621.494,625.497,633.315,589.788,606.936
2772,658.752,760.410,787.704,648.916,668.787,758.093,609.248,751.656,835.836,861.093,682.140,620.720,625.700,634.469,589.119,606.931
2773,658.679,761.778,787.882,647.888,668.933,757.411,609.566,751.657,836.222,860.457,681.696,620.595,626.010,635.404,588.747,607.656
2774,658.499,762.665,788.696,646.132,669.201,756.983,609.373,751.543,836.826,859.844,681.457,620.943,626.509,635.417,588.882,608.895
2775,658.928,763.539,787.494,645.275,668.787,756.744,608.090,750.817,836.320,860.164,681.232,621.391,626.899,634.469,589.381,609.730
2776,659.411,764.794,784.361,645.969,667.895,756.621,606.285,749.814,834.541,861.188,680.858,621.554,626.948,632.917,589.853,609.599
2777,659.377,766.043,782.034,647.620,667.503,756.453,605.328,749.422,832.915,861.839,680.687,621.641,626.491,631.858,590.240,608.650
2778,658.843,766.582,782.509,648.943,667.964,756.387,605.934,750.023,832.722,861.483,681.311,621.664,625.822,631.867,590.281,607.668
2779,658.301,766.413,784.505,649.268,668.614,756.555,607.108,750.977,833.585,860.765,682.646,621.209,625.197,632.917,589.882,607.116
2780,658.089,766.309,785.045,648.986,668.562,756.854,607.217,751.246,834.096,860.693,683.813,620.221,625.149,634.105,589.279,606.900
2781,658.199,766.671,783.102,648.852,667.904,757.081,605.946,750.523,833.699,861.495,684.401,618.933,625.721,634.522,588.922,606.602
2782,658.157,767.130,780.614,648.911,667.347,757.210,604.569,749.695,833.228,862.281,684.203,618.200,626.579,634.235,589.103,606.265
2783,657.547,767.168,780.152,648.419,667.414,757.353,604.349,749.494,833.633,862.265,683.473,618.715,626.916,633.898,589.525,606.221
2784,656.475,766.731,781.594,647.380,667.900,757.562,605.115,749.720,834.535,861.574,682.541,619.892,626.901,633.914,589.855,606.440
2785,655.918,766.447,782.647,646.167,668.135,757.700,605.568,749.750,834.730,861.079,682.002,620.545,627.042,634.352,589.686,606.653
2786,656.512,766.718,781.829,645.244,667.655,757.682,604.889,749.323,833.880,861.368,682.412,620.163,627.287,634.957,589.047,606.853
2787,657.756,767.221,780.120,644.557,666.762,757.482,603.753,748.690,833.086,862.057,683.394,619.207,627.163,635.466,588.503,607.445
2788,658.721,767.199,779.668,644.132,666.285,757.257,603.262,748.462,833.342,862.592,684.178,618.862,626.402,635.685,588.422,608.620
2789,659.095,766.338,780.974,644.215,666.563,757.215,603.477,748.914,834.501,862.883,684.329,619.499,625.057,635.512,588.485,609.823
2790,659.079,765.120,782.648,644.651,667.128,757.528,603.849,749.462,835.607,863.135,683.854,620.520,623.572,634.972,588.359,610.172
2791,658.920,764.063,783.388,645.000,667.544,758.056,604.163,749.498,836.203,863.350,683.493,621.028,622.445,634.194,588.225,609.555
2792,658.479,763.193,783.995,645.086,667.788,758.512,604.707,749.246,836.726,863.048,683.489,620.793,621.859,633.404,588.389,608.997
2793,657.702,762.298,785.914,645.005,668.223,758.677,605.845,749.443,837.718,861.833,683.903,620.462,621.455,633.052,588.776,609.090
2794,657.007,761.650,789.095,644.842,668.933,758.729,607.339,750.367,838.968,860.205,684.500,620.793,621.436,633.015,588.971,609.540
2795,656.810,761.749,791.286,644.610,669.472,758.842,608.373,751.388,839.616,859.147,684.946,621.726,622.182,633.259,588.755,609.596
2796,657.036,762.651,790.767,644.333,669.367,758.987,608.220,751.494,838.969,859.267,684.937,622.310,623.629,633.775,588.462,609.103
2797,657.119,763.812,788.566,644.402,668.862,759.144,607.203,750.662,837.574,860.084,684.646,622.103,625.011,634.577,588.214,608.506
2798,656.577,764.584,787.645,644.574,668.567,759.441,606.622,750.074,836.709,860.518,684.167,621.782,625.585,635.392,587.845,608.136
2799,655.561,764.843,789.071,644.340,668.484,759.794,607.134,750.413,836.975,860.070,683.709,621.899,625.268,635.784,587.420,608.023
2800,655.036,764.898,790.800,644.096,667.996,760.022,607.783,751.004,837.432,859.442,683.667,622.308,624.623,635.577,587.451,607.799
2801,655.582,764.998,789.957,644.734,666.909,760.172,607.413,750.947,836.681,859.460,684.059,622.565,624.224,635.176,587.925,607.231
2802,656.593,764.954,786.569,646.031,665.869,760.416,606.424,750.358,834.842,859.925,684.484,622.582,624.277,634.886,588.399,606.481
2803,656.940,764.713,783.453,646.897,665.637,760.787,605.710,750.047,833.565,860.010,684.392,622.538,624.419,634.759,588.716,605.563
2804,656.501,764.549,783.237,647.026,666.426,761.223,605.595,750.331,833.898,859.390,683.732,622.057,624.312,634.747,589.065,604.992
2805,655.924,764.650,784.749,646.789,667.458,761.582,605.648,750.601,834.620,858.813,682.989,620.754,624.168,634.586,589.474,605.188
2806,655.721,764.786,784.802,646.699,667.685,761.659,605.356,750.141,834.146,859.193,682.845,618.832,624.403,634.401,589.768,606.172
2807,656.098,764.821,782.217,646.550,666.702,761.230,604.649,748.913,832.484,860.503,683.322,617.207,624.901,634.398,589.915,607.165
2808,656.922,764.720,779.568,646.124,665.441,760.337,604.052,747.567,831.023,861.653,683.739,616.680,625.126,634.238,589.755,607.648
2809,657.580,764.377,779.661,645.529,664.919,759.579,604.200,746.957,830.899,861.688,683.608,617.085,624.792,633.691,589.358,607.992
2810,657.425,763.997,781.946,645.292,665.130,759.239,604.793,747.087,831.506,860.999,682.962,617.876,624.537,632.957,589.091,608.470
2811,656.627,763.858,783.177,645.792,665.280,759.078,604.833,747.217,831.283,860.644,682.613,618.467,625.220,632.694,589.178,608.566
2812,655.814,764.057,781.636,647.098,664.909,758.728,603.720,746.883,829.964,861.089,682.664,618.968,626.346,633.015,589.600,607.959
2813,655.162,764.156,779.371,648.689,664.416,758.252,602.231,746.533,829.162,861.693,682.617,619.503,626.604,633.120,590.072,607.031
2814,654.666,763.720,779.162,649.727,664.474,758.132,601.538,746.771,830.203,861.672,682.520,619.968,625.549,632.549,590.181,606.316
2815,654.310,762.939,781.317,649.641,665.136,758.621,602.076,747.408,832.479,861.085,682.869,619.979,624.069,631.494,589.810,606.188
2816,654.341,762.587,783.697,648.785,665.778,759.482,603.045,747.892,834.446,860.646,683.676,620.057,623.342,630.614,589.255,606.540
2817,654.805,762.838,784.748,647.574,666.004,760.674,603.521,748.048,835.350,860.825,684.561,620.662,623.354,630.451,589.057,607.093
2818,655.403,763.177,785.556,646.706,666.190,761.980,603.517,748.222,835.846,861.088,684.874,621.453,623.327,630.957,589.544,607.422
2819,655.653,762.950,787.731,646.577,667.033,763.155,604.090,748.762,836.685,860.777,684.628,621.703,623.176,631.920,590.485,607.506
2820,655.560,762.002,790.674,647.488,668.571,764.003,605.472,749.611,837.561,860.103,684.376,621.349,623.239,633.309,591.479,607.440
2821,655.494,760.799,791.954,649.232,669.933,764.541,606.842,750.162,837.602,859.956,684.417,620.490,623.732,634.377,592.324,607.568
2822,655.821,759.898,790.421,650.923,670.120,764.709,607.288,749.880,836.556,860.777,684.649,619.386,624.228,634.256,592.835,607.920
2823,656.395,759.488,787.840,651.627,669.319,764.503,607.045,749.155,835.328,861.734,684.883,618.503,624.252,633.244,592.750,607.992
2824,656.764,759.189,786.951,651.610,668.611,764.034,607.056,748.825,835.098,861.839,685.036,618.205,623.795,632.556,592.103,607.537
2825,657.005,758.759,788.229,651.775,668.748,763.693,607.557,749.023,835.886,860.992,684.777,618.285,623.382,632.725,591.196,607.075
2826,657.455,758.365,789.434,652.151,669.279,763.669,607.644,749.124,836.407,860.137,683.998,618.503,623.363,632.957,590.683,606.920
2827,658.056,758.335,788.204,652.440,669.331,763.598,606.580,748.726,835.611,860.089,683.056,618.345,623.813,632.901,591.087,606.676
2828,658.424,758.391,785.359,652.522,668.846,763.231,604.913,747.974,833.949,860.618,682.669,617.430,624.537,632.855,592.020,606.051
2829,658.250,757.994,783.978,652.096,668.672,762.833,603.915,747.520,832.826,860.910,682.984,616.421,625.438,632.836,592.815,605.337
2830,657.684,757.115,785.121,651.225,669.246,762.744,604.135,747.495,832.966,860.615,683.259,616.145,626.325,632.423,592.992,605.010
2831,657.211,756.306,786.620,650.713,669.849,762.800,604.681,747.640,833.504,860.159,683.273,616.494,626.822,631.586,592.650,605.242
2832,657.010,755.902,786.042,651.144,669.650,762.700,604.319,747.407,833.225,860.013,683.277,616.805,626.935,631.210,592.118,605.499
2833,656.787,755.926,783.579,651.847,668.647,762.391,603.030,746.839,831.851,860.171,683.146,616.837,626.794,631.830,591.820,605.432
2834,656.219,756.063,781.679,651.876,667.619,762.049,602.109,746.368,830.553,860.263,682.712,616.809,626.273,632.929,591.861,605.087
2835,655.425,756.052,781.855,651.211,667.238,761.816,602.358,746.442,830.382,860.001,681.894,617.055,625.359,633.812,592.129,604.751
2836,655.003,756.067,782.787,650.579,667.513,761.578,603.174,746.821,831.148,859.458,681.191,617.648,624.570,634.414,592.373,604.725
2837,655.238,756.621,782.335,650.409,667.677,761.381,603.307,747.018,831.573,859.154,680.890,618.053,624.532,634.627,592.379,605.357
2838,655.832,757.767,780.214,650.706,667.294,761.231,602.613,746.825,830.926,859.340,680.968,618.034,624.971,634.083,591.966,606.373
2839,656.105,758.801,778.670,650.725,666.853,761.177,602.188,746.608,830.011,859.622,681.079,617.982,625.635,632.778,590.959,607.357
2840,655.725,758.913,779.646,650.005,667.218,761.277,602.970,746.766,830.202,859.719,680.896,618.278,626.553,631.262,589.824,607.697
2841,654.852,758.235,782.520,648.711,668.285,761.638,604.293,747.318,831.656,860.087,680.426,618.743,627.467,630.049,589.490,607.267
2842,654.209,757.475,784.708,647.751,669.307,762.020,605.179,747.733,833.179,861.128,679.563,618.922,627.713,629.417,590.152,606.643
2843,654.355,757.105,785.139,647.787,669.806,762.246,605.510,747.756,833.895,862.382,678.941,618.455,627.122,629.343,591.358,606.383
2844,655.119,756.936,785.571,648.622,670.046,762.212,605.906,748.027,834.460,862.905,678.995,617.772,625.816,629.975,592.394,606.766
2845,655.754,756.466,787.877,649.598,670.499,762.084,606.561,749.005,835.616,862.296,679.534,617.761,624.296,631.065,592.935,607.748
2846,656.048,755.775,791.115,650.464,670.989,762.005,607.052,750.201,836.848,861.146,680.052,618.480,623.260,631.901,593.121,608.686
2847,656.104,755.538,792.435,651.462,670.903,761.942,606.689,750.663,836.748,860.349,680.034,619.048,623.182,632.164,592.954,608.905
2848,655.864,756.203,790.590,652.299,670.131,761.678,605.411,750.122,834.986,860.306,679.354,618.821,623.902,632.133,592.569,608.519
2849,655.354,757.260,787.936,652.407,669.419,761.285,604.049,749.283,832.823,860.357,678.484,617.701,624.843,632.188,592.294,607.969
2850,654.811,758.021,787.691,651.514,669.497,761.051,603.727,748.900,831.745,859.814,678.009,616.315,625.314,632.176,592.319,607.949
2851,654.643,758.174,789.855,650.222,670.250,761.060,604.509,749.104,831.946,858.963,678.007,615.416,625.098,632.198,592.708,608.656
2852,655.123,757.764,791.337,649.445,670.769,761.005,605.078,749.502,832.267,858.598,678.322,615.230,624.595,632.756,593.283,609.527
2853,656.033,757.162,789.808,649.644,670.339,760.607,604.384,749.574,831.882,858.909,678.806,615.322,624.329,633.386,593.820,609.756
2854,656.829,756.804,786.551,650.495,669.294,760.013,602.934,749.259,831.145,859.368,679.291,615.349,624.532,633.232,593.974,609.344
2855,657.063,756.676,784.721,650.916,668.585,759.690,601.915,749.052,831.093,859.415,679.509,615.326,624.837,632.546,593.708,608.951
2856,656.849,756.467,785.329,650.029,668.492,760.008,601.840,749.224,831.949,859.057,679.525,615.138,625.358,631.935,593.147,608.987
2857,656.789,756.267,786.345,648.452,668.332,760.645,601.793,749.365,832.727,858.851,679.813,614.736,626.034,631.664,592.462,608.679
2858,657.301,756.322,785.372,647.706,667.556,761.028,601.158,748.859,832.393,859.338,680.505,614.186,626.706,631.497,592.113,607.419
2859,657.940,756.477,782.817,647.983,666.569,761.155,600.302,747.720,831.256,860.281,681.410,613.841,627.027,631.213,592.212,606.082
2860,658.125,756.277,781.464,648.328,666.211,761.230,600.085,746.889,830.687,860.825,682.070,614.074,626.616,630.901,592.314,605.959
