 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13
1133,309.119,318.093,308.228,300.236,316.348,309.554,307.918,319.804,313.641,323.605,309.939,313.560,307.093
1134,308.737,318.133,308.085,300.587,315.978,309.529,307.933,319.641,313.681,323.543,310.195,313.592,307.246
1135,308.759,318.083,307.995,300.759,315.867,309.481,308.051,319.602,313.563,323.471,310.244,313.806,307.240
1136,309.267,318.000,307.695,300.658,316.331,309.386,308.151,319.630,313.401,323.462,310.201,313.930,306.752
1137,309.805,318.054,307.287,300.337,316.793,309.225,307.916,319.662,313.281,323.312,310.086,313.967,306.147
1138,310.138,318.348,307.120,299.908,316.903,309.032,307.347,319.808,313.172,322.866,309.741,313.944,305.909
1139,310.206,318.783,307.289,299.589,316.688,308.966,306.876,320.007,313.076,322.258,309.216,313.870,306.196
1140,310.009,319.221,307.581,299.702,316.232,308.959,306.851,319.980,313.102,321.695,308.853,313.790,306.527
1141,309.595,319.543,307.795,300.186,315.656,308.808,307.086,319.873,313.378,321.307,308.805,313.707,306.657
1142,309.235,319.744,307.868,300.690,315.292,308.441,307.238,319.808,313.600,321.157,308.992,313.719,306.628
1143,309.223,319.742,307.836,300.640,315.437,308.064,307.214,319.804,313.545,321.344,309.195,313.622,306.499
1144,309.527,319.628,307.653,300.344,315.966,307.988,307.107,319.888,313.321,321.638,309.286,313.331,306.234
1145,309.741,319.370,307.437,300.319,316.434,308.172,307.057,320.107,313.138,321.633,309.277,312.941,305.947
1146,309.756,318.962,307.260,300.651,316.632,308.436,307.102,320.507,313.145,321.450,309.327,312.682,306.087
1147,309.756,318.487,307.157,301.078,316.690,308.607,307.134,320.878,313.338,321.310,309.502,312.659,306.703
1148,309.786,318.461,307.075,301.378,316.746,308.718,307.077,321.060,313.597,321.445,309.699,312.854,307.378
1149,309.674,318.855,307.048,301.619,316.678,308.752,307.023,320.843,313.806,321.538,309.889,313.081,307.606
1150,309.400,319.080,307.141,301.674,316.166,308.625,306.985,320.386,313.914,321.333,310.006,313.148,307.345
1151,309.242,318.761,307.461,301.557,315.424,308.360,306.874,319.924,313.858,320.985,310.011,313.101,307.073
1152,309.220,318.250,307.913,301.376,314.981,308.059,306.688,319.541,313.793,320.729,309.719,313.119,307.263
1153,309.369,317.901,308.250,301.167,315.015,307.837,306.426,319.252,313.919,320.693,309.081,313.217,307.966
1154,309.659,317.738,308.348,300.867,315.073,307.780,306.331,319.119,314.219,320.907,308.336,313.097,308.848
1155,310.021,317.759,308.331,300.486,315.013,307.892,306.572,319.035,314.444,321.184,307.695,312.516,309.586
1156,310.117,317.791,308.283,300.381,314.809,308.128,306.842,319.045,314.375,321.274,307.360,311.803,309.863
1157,309.945,317.845,308.213,300.796,314.708,308.333,306.734,319.157,314.010,321.047,307.368,311.538,309.743
1158,309.818,317.847,308.091,301.291,314.783,308.366,306.481,319.340,313.631,320.741,307.864,311.563,309.515
1159,309.733,317.837,307.860,301.213,314.895,308.229,306.478,319.535,313.348,320.840,308.576,311.462,309.279
1160,309.581,317.811,307.798,300.596,314.873,307.990,306.632,319.854,313.113,321.449,309.109,311.167,309.228
1161,309.235,317.841,308.053,299.713,314.662,307.718,306.787,320.271,312.888,322.321,309.129,310.965,309.501
1162,308.998,318.000,308.414,298.828,314.559,307.443,306.872,320.473,312.843,323.114,308.820,311.108,309.859
1163,309.028,318.191,308.804,298.140,314.596,307.293,306.933,320.179,312.960,323.520,308.544,311.493,310.028
1164,309.191,318.380,309.055,297.814,314.744,307.322,307.113,319.502,313.139,323.369,308.508,311.979,309.897
1165,309.216,318.652,309.026,297.750,314.785,307.466,307.542,318.883,313.239,323.021,308.495,312.434,309.683
1166,309.144,318.855,308.758,297.771,314.783,307.698,308.071,318.559,313.372,322.755,308.467,312.736,309.547
1167,309.097,318.656,308.419,297.954,314.929,307.841,308.347,318.326,313.598,322.670,308.449,312.903,309.685
1168,309.214,318.250,308.165,298.615,315.301,307.836,308.360,318.168,313.788,322.641,308.626,312.942,310.154
1169,309.299,318.135,308.026,299.528,315.499,307.749,308.219,318.170,313.828,322.524,309.033,312.965,310.673
1170,309.070,318.400,308.148,300.372,315.514,307.774,308.003,318.412,313.786,322.175,309.409,312.984,311.004
1171,308.574,318.831,308.303,300.874,315.622,307.898,307.860,318.785,313.666,322.062,309.468,313.085,311.087
1172,308.142,319.270,308.283,300.922,315.725,307.977,307.825,319.098,313.540,322.361,309.325,313.193,311.255
1173,308.076,319.400,308.030,300.532,315.486,307.804,307.695,319.275,313.521,322.803,309.131,313.161,311.307
1174,308.445,319.028,307.714,300.073,314.972,307.389,307.348,319.302,313.636,323.077,308.888,313.025,311.198
1175,309.148,318.400,307.451,299.727,314.611,306.925,306.987,319.199,313.793,323.232,308.511,312.744,311.000
1176,309.845,317.871,307.266,299.498,314.649,306.680,306.910,319.000,313.913,323.365,308.050,312.302,310.931
1177,310.062,317.453,307.334,299.560,314.985,306.716,307.102,318.741,313.931,323.543,307.822,312.054,310.966
1178,309.784,317.083,307.525,299.890,315.148,306.773,307.410,318.498,313.946,323.853,307.907,312.003,311.109
1179,309.449,316.891,307.610,300.287,315.009,306.691,307.634,318.333,314.085,324.122,308.226,311.992,311.190
1180,309.252,317.012,307.499,300.514,314.628,306.473,307.793,318.292,314.231,324.168,308.577,311.965,311.135
1181,309.100,317.419,307.274,300.626,314.340,306.267,307.818,318.286,314.168,323.966,308.747,311.982,310.816
1182,309.030,317.815,307.114,300.718,314.378,306.287,307.642,318.222,313.929,323.574,308.799,312.104,310.178
1183,309.197,317.946,307.133,300.844,314.701,306.545,307.432,318.149,313.746,323.245,308.811,312.301,309.547
1184,309.547,317.676,307.172,301.053,315.030,306.850,307.282,318.105,313.785,322.858,308.766,312.545,309.226
1185,309.938,317.056,307.059,301.245,315.024,307.101,307.174,318.248,313.923,322.566,308.540,312.736,309.145
1186,310.148,316.614,307.051,300.959,314.774,307.251,307.124,318.627,314.005,322.591,308.153,312.825,309.174
1187,310.199,316.755,307.286,300.268,314.555,307.319,307.178,319.043,313.971,322.845,307.884,312.955,309.281
1188,310.119,317.302,307.640,299.456,314.436,307.206,307.361,319.350,313.892,323.096,308.032,313.173,309.576
1189,309.977,317.626,307.881,299.186,314.374,306.969,307.495,319.259,313.812,323.295,308.603,313.318,309.895
1190,309.833,317.497,307.780,299.420,314.207,306.745,307.409,319.036,313.759,323.414,309.286,313.440,310.113
1191,309.852,317.159,307.297,299.787,314.121,306.598,307.159,319.102,313.867,323.175,309.638,313.640,310.204
1192,309.826,317.040,306.695,300.034,314.202,306.428,306.831,319.461,314.035,322.538,309.349,313.850,310.158
1193,309.780,317.300,306.408,300.229,314.357,306.317,306.476,319.530,314.229,321.905,308.648,313.957,309.820
1194,309.746,317.817,306.565,300.727,314.505,306.400,306.171,319.066,314.330,321.591,308.012,313.927,309.242
1195,309.934,318.326,306.767,301.310,314.604,306.562,305.911,318.417,314.331,321.684,307.767,313.807,308.745
1196,310.314,318.622,306.583,301.599,314.617,306.603,305.829,318.011,314.182,321.883,307.775,313.558,308.416
1197,310.663,318.499,306.141,301.716,314.733,306.484,305.949,317.939,313.956,322.077,307.861,313.265,308.341
1198,310.714,318.044,305.846,301.931,314.955,306.447,306.145,317.919,313.664,322.264,307.847,313.042,308.420
1199,310.686,317.318,305.941,302.050,315.279,306.537,306.286,317.944,313.378,322.450,307.751,312.930,308.444
1200,310.642,316.732,306.283,301.773,315.645,306.802,306.297,318.136,313.244,322.595,307.706,312.878,308.412
1201,310.612,316.563,306.578,301.188,315.979,307.102,306.123,318.494,313.226,322.561,307.876,312.980,308.501
1202,310.447,316.815,306.587,300.599,316.155,307.186,305.829,318.916,313.285,322.160,308.366,313.291,308.812
1203,310.117,317.346,306.300,300.482,316.082,306.930,305.537,319.206,313.440,321.767,308.809,313.584,309.046
1204,309.678,317.893,305.933,300.725,315.750,306.574,305.292,319.212,313.598,321.569,309.022,313.560,309.022
1205,309.250,318.243,305.724,300.743,315.265,306.396,305.065,318.945,313.689,321.550,308.926,313.207,308.929
1206,309.004,318.308,306.034,300.445,314.768,306.473,304.895,318.581,313.696,321.498,308.681,312.741,308.982
1207,309.150,318.264,306.576,300.145,314.355,306.574,305.023,318.423,313.688,321.352,308.418,312.399,309.103
1208,309.733,318.260,306.963,300.232,314.325,306.683,305.386,318.618,313.729,321.108,308.206,312.290,309.208
1209,310.227,318.360,307.082,300.470,314.548,306.820,305.597,318.976,313.766,321.047,308.151,312.448,309.317
1210,310.337,318.358,306.982,300.571,314.695,306.911,305.550,319.245,313.816,321.276,308.348,312.753,309.382
1211,310.093,318.137,306.884,300.706,314.602,306.799,305.556,319.052,313.825,321.599,308.680,312.984,309.299
1212,309.631,317.911,306.721,301.161,314.359,306.549,305.788,318.398,313.863,321.852,308.988,313.041,309.192
1213,309.331,317.744,306.626,301.585,314.213,306.374,305.888,317.717,313.838,321.935,309.200,312.950,309.331
1214,309.422,317.602,306.636,301.631,314.178,306.422,305.785,317.389,313.668,321.873,309.386,312.748,309.691
1215,309.722,317.473,306.836,301.268,314.148,306.697,305.757,317.483,313.453,321.747,309.620,312.730,309.784
1216,309.972,317.467,307.295,300.755,314.037,307.004,306.113,317.642,313.403,321.604,309.789,312.937,309.687
1217,310.000,317.547,307.676,300.406,313.628,307.215,306.587,317.696,313.604,321.392,309.849,313.283,309.424
1218,309.915,317.660,307.554,300.424,313.234,307.185,306.857,317.873,313.884,321.210,309.779,313.256,308.949
1219,309.938,317.924,306.812,300.406,313.166,306.921,306.829,318.388,314.086,321.206,309.597,312.831,308.206
1220,310.023,318.203,305.859,300.018,313.422,306.496,306.719,319.034,314.215,321.401,309.380,312.493,307.442
1221,310.203,318.417,305.220,299.429,313.619,306.010,306.541,319.476,314.259,321.600,309.184,312.449,307.275
1222,310.409,318.583,305.202,299.016,313.615,305.596,306.236,319.591,314.176,321.594,309.073,312.689,307.960
1223,310.542,318.698,305.547,298.814,313.669,305.367,305.894,319.534,313.956,321.349,308.816,312.962,308.865
1224,310.483,318.779,305.809,298.651,314.224,305.351,305.764,319.310,313.712,321.008,308.375,313.026,309.388
1225,310.119,318.895,305.716,298.507,315.193,305.522,305.940,318.853,313.545,320.728,307.969,312.831,309.588
1226,309.655,319.085,305.496,298.491,315.929,305.781,306.118,318.328,313.520,320.509,307.829,312.601,309.636
1227,309.358,319.175,305.465,298.901,315.936,306.027,306.079,317.918,313.452,320.452,308.170,312.495,309.552
1228,309.415,319.080,305.724,299.541,315.516,306.240,305.864,317.503,313.415,320.504,308.757,312.619,309.279
1229,309.778,318.889,306.165,300.087,315.269,306.323,305.718,317.120,313.485,320.533,309.174,312.962,308.935
1230,310.218,318.767,306.539,300.317,315.417,306.317,305.801,317.120,313.617,320.550,309.239,313.448,308.766
1231,310.458,318.515,306.806,300.200,315.536,306.199,305.867,317.621,313.577,320.739,309.161,313.776,308.935
1232,310.646,318.165,307.005,300.227,315.282,306.027,305.901,318.204,313.417,320.993,309.164,313.626,309.210
1233,310.879,318.024,307.144,300.479,314.740,305.737,305.982,318.493,313.289,321.170,309.164,312.962,309.305
1234,310.883,318.183,307.250,300.775,314.372,305.450,306.126,318.570,313.348,321.098,308.969,312.265,309.257
1235,310.608,318.491,307.249,300.846,314.307,305.309,306.292,318.609,313.589,320.884,308.569,312.102,309.095
1236,310.366,318.553,307.124,300.899,314.508,305.370,306.522,318.578,313.837,320.695,308.096,312.530,308.766
1237,310.402,318.306,306.912,301.183,314.647,305.532,306.673,318.362,313.949,320.679,307.778,313.215,308.360
1238,310.650,318.068,306.711,301.628,314.759,305.679,306.413,318.243,313.918,320.954,307.624,313.629,308.095
1239,310.866,318.227,306.477,301.936,314.991,305.814,306.056,318.364,313.883,321.295,307.726,313.500,308.343
1240,310.841,318.757,306.221,301.851,315.479,305.787,306.123,318.653,313.970,321.563,308.117,313.129,308.956
1241,310.517,319.402,306.164,301.482,316.047,305.578,306.620,319.000,314.103,321.613,308.558,313.024,309.580
1242,310.083,319.674,306.488,301.016,316.458,305.389,307.180,319.337,314.189,321.426,308.622,313.297,309.848
1243,309.775,319.668,306.875,300.718,316.376,305.414,307.371,319.403,314.095,320.976,308.239,313.591,309.786
1244,309.631,319.435,307.098,300.463,315.843,305.524,307.172,319.223,313.827,320.564,307.817,313.609,309.394
1245,309.544,318.968,307.209,300.225,315.333,305.393,306.792,319.018,313.613,320.517,307.691,313.585,308.719
1246,309.331,318.469,307.350,300.105,315.301,304.919,306.522,319.004,313.628,320.772,307.962,313.577,308.073
1247,309.182,318.187,307.226,300.275,315.785,304.543,306.534,318.967,313.713,320.874,308.618,313.470,307.768
1248,309.169,318.191,306.984,300.592,316.194,304.540,306.653,318.765,313.746,320.675,309.539,313.083,307.776
1249,309.322,318.453,306.854,300.830,316.007,304.724,306.584,318.460,313.753,320.259,310.281,312.718,307.818
1250,309.623,318.734,306.952,300.931,315.434,304.864,306.221,318.209,313.849,319.897,310.391,312.593,307.747
1251,309.966,318.966,306.997,300.677,314.905,304.917,305.839,318.178,313.992,319.873,310.036,312.522,307.733
1252,310.144,318.928,306.759,300.073,314.686,304.968,305.888,318.248,314.152,320.375,309.474,312.341,308.160
1253,310.165,318.642,306.258,299.557,314.779,304.945,306.230,318.306,314.217,321.095,308.947,312.154,308.723
1254,310.153,318.306,305.820,299.548,314.927,304.888,306.420,318.212,314.122,321.400,308.419,312.070,308.875
1255,310.042,317.996,305.920,299.938,314.880,304.883,306.259,317.934,313.965,320.989,307.990,312.215,308.604
1256,309.864,317.843,306.608,300.048,314.486,304.976,305.899,317.579,313.862,320.158,307.836,312.549,308.174
1257,309.725,317.751,307.417,299.741,314.144,305.134,305.655,317.517,313.814,319.527,307.808,313.118,307.976
1258,309.722,317.877,307.750,299.580,314.159,305.306,305.620,317.893,313.718,319.352,307.741,313.706,308.087
1259,309.877,318.330,307.514,300.002,314.221,305.530,305.664,318.449,313.544,319.454,307.597,314.043,308.267
1260,310.254,318.793,307.026,300.837,313.890,305.729,305.670,318.674,313.294,319.684,307.387,314.118,308.339
1261,310.661,319.145,306.616,301.511,313.234,305.876,305.573,318.422,313.251,319.964,307.142,314.262,308.244
1262,310.860,319.233,306.480,301.734,312.927,305.851,305.381,318.091,313.405,320.251,306.947,314.751,307.943
1263,310.708,319.173,306.507,301.544,313.007,305.664,305.101,318.075,313.537,320.475,306.934,315.471,307.707
1264,310.381,319.103,306.356,301.190,313.183,305.473,304.787,318.320,313.491,320.618,307.208,316.047,307.685
1265,310.095,319.141,306.085,300.800,313.316,305.497,304.758,318.453,313.220,320.661,307.662,316.253,307.949
1266,309.938,319.254,305.896,300.589,313.710,305.682,305.110,318.333,312.993,320.555,308.036,316.188,308.117
1267,309.777,319.390,305.889,300.422,314.172,305.779,305.673,318.150,313.002,320.418,308.240,316.223,307.996
1268,309.737,319.630,305.910,300.202,314.561,305.755,306.047,318.039,313.239,320.370,308.478,316.537,307.616
1269,309.977,320.083,305.960,299.989,314.944,305.783,306.069,318.020,313.491,320.440,308.673,316.941,307.024
1270,310.519,320.535,306.066,300.197,315.415,305.952,305.711,318.049,313.540,320.794,308.590,317.287,306.566
1271,311.053,320.970,306.050,300.768,315.800,306.193,305.225,318.040,313.493,321.241,308.217,317.396,306.448
1272,311.502,321.386,305.706,301.271,315.983,306.273,304.919,318.022,313.584,321.599,307.793,317.613,306.691
1273,311.777,321.851,305.281,301.264,315.929,306.197,304.957,318.095,313.938,321.638,307.502,318.091,307.051
1274,311.737,322.249,305.332,300.791,315.772,305.914,305.124,318.212,314.291,321.439,307.484,318.585,307.440
1275,311.210,322.408,305.957,300.452,315.523,305.619,305.145,318.358,314.334,321.258,307.756,318.844,307.838
1276,310.354,322.243,306.591,300.431,315.198,305.391,305.098,318.457,314.088,321.215,308.238,318.804,308.265
1277,309.862,321.867,306.820,300.633,314.774,305.218,305.032,318.663,313.779,321.426,308.775,318.526,308.651
1278,310.028,321.541,306.766,300.626,314.471,305.140,305.141,319.076,313.561,321.695,309.283,318.240,308.671
1279,310.549,321.763,306.501,300.404,314.308,305.301,305.349,319.552,313.522,321.914,309.685,318.102,308.115
1280,310.892,322.443,306.055,300.131,314.267,305.609,305.544,319.931,313.491,322.069,310.047,318.171,307.337
1281,310.858,323.012,305.565,300.071,314.303,305.783,305.802,319.961,313.391,321.966,310.283,318.274,306.984
1282,310.638,323.060,305.281,300.154,314.508,305.706,306.230,319.621,313.232,321.610,310.119,318.315,307.271
1283,310.348,322.712,305.239,300.372,314.802,305.474,306.569,319.091,313.083,321.272,309.630,318.199,307.653
1284,310.131,322.131,305.482,300.420,315.211,305.274,306.660,318.862,312.977,321.181,308.976,318.068,307.578
1285,310.042,321.662,305.737,300.167,315.647,305.160,306.682,319.080,312.910,321.179,308.246,318.058,307.081
1286,309.996,321.638,305.812,299.860,315.867,305.177,306.805,319.430,313.008,321.023,307.515,318.081,306.517
1287,309.826,322.091,305.610,299.846,315.512,305.289,307.072,319.608,313.291,320.701,307.073,318.000,306.279
1288,309.621,322.779,305.151,300.138,314.650,305.383,307.312,319.732,313.669,320.388,307.115,317.764,306.503
