 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12
1053,465.089,514.232,475.812,445.042,440.101,451.775,451.624,448.781,444.557,441.069,447.412,442.527
1054,464.933,514.108,476.479,444.465,439.291,452.056,450.714,448.082,443.674,440.301,447.197,442.047
1055,465.056,513.565,476.701,444.359,439.448,452.053,450.489,447.944,442.923,439.281,446.206,441.630
1056,465.395,512.792,476.504,444.689,440.200,451.785,450.733,448.063,442.589,438.573,445.266,441.396
1057,465.699,512.152,475.991,445.109,440.901,451.366,451.017,448.019,442.521,438.466,445.118,441.438
1058,465.488,511.722,475.494,445.095,441.309,451.106,451.017,448.178,442.660,438.448,445.586,441.947
1059,464.692,511.345,475.241,444.961,441.565,451.032,450.797,448.755,442.940,437.940,446.006,442.624
1060,463.614,510.947,475.177,445.213,441.565,450.676,450.665,449.294,443.221,437.212,446.058,442.882
1061,462.696,510.414,474.748,445.566,441.282,449.923,450.908,449.245,443.468,437.143,446.079,442.524
1062,461.998,509.675,473.652,445.415,440.856,448.975,451.136,448.829,443.594,438.102,446.498,442.021
1063,461.301,508.807,472.244,444.759,440.419,448.261,450.942,448.929,443.532,439.352,447.176,441.784
1064,460.729,507.841,471.120,444.171,439.887,447.968,450.338,449.717,443.234,439.806,447.704,441.707
1065,460.506,506.788,470.602,443.896,439.336,448.102,449.841,450.606,442.870,439.376,448.071,441.905
1066,460.608,505.847,470.688,443.910,439.052,448.746,449.364,450.985,442.472,438.872,448.326,442.535
1067,460.668,505.243,471.030,443.950,439.137,449.567,448.706,450.338,441.974,438.454,448.279,443.133
1068,460.506,504.798,471.011,444.048,439.218,450.398,448.047,448.799,441.572,437.848,447.979,443.130
1069,460.146,504.390,470.372,444.507,438.849,451.489,447.723,447.093,441.394,436.931,447.627,442.444
1070,459.798,504.229,469.667,445.034,438.378,453.106,447.665,446.063,441.540,435.836,447.429,441.583
1071,459.532,504.904,469.289,445.224,438.354,454.835,447.797,445.877,442.187,434.833,447.092,440.932
1072,459.295,507.136,468.927,445.286,438.800,455.965,448.385,446.320,443.528,434.382,446.315,440.675
1073,459.135,511.407,468.346,445.922,439.432,456.521,449.480,447.219,445.030,434.842,445.607,440.905
1074,459.403,517.162,467.188,447.160,440.257,457.039,450.539,448.513,445.966,435.812,445.783,441.488
1075,460.235,522.869,465.688,448.496,441.421,457.986,451.048,449.833,446.168,436.519,446.858,442.115
1076,461.392,527.185,464.547,449.546,442.791,458.637,450.844,450.996,446.038,436.287,448.307,442.630
1077,462.494,529.987,464.361,450.754,444.270,458.099,450.168,452.257,446.266,435.442,449.534,443.021
1078,463.268,531.899,465.071,452.190,445.637,456.743,449.324,453.829,447.206,434.854,450.442,443.287
1079,463.967,533.572,465.806,453.776,447.016,455.620,448.758,455.164,448.519,434.800,450.813,443.423
1080,464.455,535.047,465.754,455.218,448.365,455.405,448.641,455.922,449.713,435.137,450.693,443.624
1081,464.563,536.159,464.998,456.459,449.640,455.785,448.715,456.271,450.404,435.430,450.652,444.101
1082,464.211,536.639,464.280,457.314,450.748,456.141,448.711,456.383,450.687,435.558,450.880,444.852
1083,463.605,536.334,463.906,457.838,451.216,455.993,448.953,456.372,451.130,436.087,451.667,445.710
1084,463.064,535.470,463.724,458.353,450.919,455.370,449.826,456.732,452.074,437.179,452.841,446.352
1085,462.787,534.511,463.746,459.104,450.338,454.493,451.336,457.807,453.343,438.481,454.223,446.630
1086,462.674,533.793,464.024,459.952,449.950,453.637,453.058,458.903,454.274,439.651,455.215,446.740
1087,462.654,533.179,464.442,460.555,449.854,453.081,454.535,459.383,454.553,440.794,455.687,446.870
1088,462.630,532.458,464.628,460.927,449.912,453.053,455.465,459.621,454.532,441.955,455.927,447.385
1089,462.860,531.623,464.278,461.112,449.998,452.884,455.802,460.294,454.645,442.764,456.202,448.163
1090,463.514,530.706,463.352,461.381,449.809,452.313,455.836,461.086,454.749,443.018,456.412,448.686
1091,464.517,529.849,462.504,461.465,449.511,451.539,456.033,461.335,454.877,443.143,456.288,448.370
1092,465.439,529.411,462.244,461.342,448.937,450.965,456.841,460.729,455.466,443.558,455.685,447.379
1093,465.931,529.759,462.438,460.989,447.727,450.764,458.274,459.743,456.651,444.099,455.000,446.367
1094,466.016,530.596,462.632,460.924,446.297,450.912,459.945,459.019,457.913,444.227,454.663,445.751
1095,465.907,531.166,462.590,461.286,445.367,450.887,461.380,458.721,458.694,444.030,454.451,445.604
1096,465.703,531.100,462.857,461.871,444.955,450.261,462.497,458.491,459.172,443.985,454.172,445.834
1097,465.301,530.699,464.008,462.210,444.547,449.521,463.530,457.896,459.877,444.322,454.163,446.228
1098,464.913,530.343,466.071,462.171,443.847,449.345,464.794,456.993,461.162,445.155,454.700,446.618
1099,464.485,529.991,468.412,462.045,443.079,450.173,466.197,455.911,462.811,446.439,455.500,447.115
1100,463.923,529.298,470.686,462.356,442.572,451.264,467.533,454.888,464.604,447.770,456.165,447.609
1101,463.113,528.102,472.726,463.325,442.399,452.095,468.594,454.230,466.164,448.558,456.652,448.115
1102,462.284,526.569,474.389,464.426,442.651,452.394,469.208,454.610,467.026,448.976,457.163,448.352
1103,461.856,524.963,475.276,464.955,443.086,452.535,469.376,455.799,466.891,449.740,457.388,448.107
1104,462.056,523.523,475.192,464.543,443.232,452.616,469.371,457.067,466.045,450.764,456.710,447.379
1105,462.537,522.324,474.549,463.364,442.991,452.514,469.438,457.673,465.051,451.331,455.285,446.763
1106,462.699,521.370,473.987,461.838,442.579,452.007,469.524,457.848,464.409,451.158,454.294,446.219
1107,462.426,520.612,473.694,460.602,442.029,451.676,469.218,457.773,464.687,450.782,454.444,445.769
1108,461.927,519.968,473.468,459.947,441.221,452.092,468.347,457.554,465.583,450.370,455.502,445.571
1109,461.579,519.318,473.158,459.717,440.518,452.894,467.314,456.814,466.268,449.848,456.708,445.648
1110,461.284,518.488,472.793,459.375,440.207,453.282,466.608,455.743,466.087,449.403,457.410,445.896
1111,460.756,517.286,472.583,459.039,440.279,453.320,466.226,454.941,465.145,449.122,457.161,446.083
1112,459.995,515.711,472.579,459.000,440.466,453.275,465.945,454.859,463.843,448.669,456.401,445.601
1113,459.275,514.106,472.350,459.451,440.495,452.961,465.414,455.093,462.764,447.884,455.788,444.234
1114,459.077,512.769,471.541,460.022,440.261,452.106,464.494,454.922,462.062,447.039,455.397,442.716
1115,459.244,511.715,470.387,460.493,439.991,451.000,463.421,454.498,461.628,446.528,454.871,442.204
1116,459.290,510.832,469.216,460.812,440.144,450.095,462.595,454.480,461.208,446.845,454.069,442.793
1117,458.880,510.130,468.269,460.759,440.764,449.556,462.106,454.926,460.764,447.543,453.266,443.784
1118,458.024,509.572,468.107,460.048,441.527,449.412,461.664,455.357,460.196,448.131,452.745,444.615
1119,457.180,509.101,468.758,459.059,441.847,449.507,460.958,455.468,459.385,447.898,452.693,445.047
1120,456.776,508.587,469.280,458.571,441.495,449.725,460.148,455.327,458.360,447.251,452.974,445.047
1121,457.046,507.923,469.098,458.723,440.948,449.919,459.479,455.312,457.462,446.713,453.099,444.746
1122,457.852,507.229,468.506,458.647,440.615,449.701,459.094,455.454,457.149,446.230,452.601,444.438
1123,458.674,506.770,467.936,457.557,440.592,449.032,458.912,455.639,457.274,445.403,451.893,444.234
1124,458.851,506.448,467.301,456.132,440.856,448.299,458.689,455.584,457.402,444.585,451.689,443.867
1125,458.177,506.125,466.581,455.468,441.178,448.000,458.571,455.290,457.334,444.087,452.208,443.172
1126,457.137,505.666,466.024,455.964,441.221,447.933,458.367,454.751,457.147,443.800,452.991,441.914
1127,456.568,505.075,465.977,456.821,440.827,447.711,457.697,453.751,457.121,443.445,453.290,440.518
1128,456.738,504.327,466.306,456.765,440.133,447.254,456.633,452.446,457.243,443.036,452.822,439.607
1129,457.377,503.417,466.427,455.871,439.529,447.011,455.644,451.424,457.079,442.669,452.161,439.450
1130,457.922,502.490,465.846,454.919,439.135,447.141,455.176,451.074,456.147,442.484,452.097,439.547
1131,458.100,501.863,464.812,454.580,439.011,447.151,455.017,451.145,454.862,442.510,452.667,439.669
1132,458.230,501.633,464.404,454.966,439.203,447.218,454.897,451.335,453.998,442.839,453.105,439.994
1133,458.872,501.780,465.684,455.541,439.432,447.775,454.833,451.729,453.604,443.460,452.906,440.317
1134,460.579,502.432,468.861,455.577,439.514,448.518,454.839,452.413,453.257,443.681,452.313,440.565
1135,463.865,503.889,473.214,454.597,439.525,448.933,454.679,453.193,452.651,442.925,451.702,440.882
1136,468.189,506.009,477.353,453.160,439.752,448.750,454.191,454.145,451.721,441.400,451.330,441.604
1137,472.151,508.173,480.239,451.944,440.036,448.261,453.505,454.885,450.526,440.006,451.363,442.568
1138,474.851,509.882,481.643,451.056,439.955,447.915,452.779,454.944,449.213,439.248,451.663,443.391
1139,476.299,510.890,482.147,450.588,439.358,448.000,452.052,454.599,448.421,438.991,452.174,443.648
1140,476.876,511.236,482.370,450.487,438.509,448.169,451.389,454.506,448.547,439.131,453.086,443.257
1141,476.858,511.198,482.340,450.507,437.930,448.296,450.732,454.680,449.385,439.525,454.105,442.447
1142,476.603,511.005,481.814,450.120,437.811,448.468,449.976,454.770,450.034,439.716,454.627,442.056
1143,476.399,510.771,480.974,449.543,438.068,448.331,449.409,454.595,449.868,439.322,454.571,442.541
1144,476.262,510.483,480.481,449.160,438.293,447.553,449.415,454.387,449.017,438.451,454.418,443.541
1145,475.989,510.086,480.320,449.431,438.167,446.687,449.632,454.398,448.030,437.651,454.178,444.660
1146,475.477,509.696,480.118,450.176,437.937,446.553,449.395,454.907,447.394,436.922,453.674,445.607
1147,474.787,509.535,479.748,451.311,437.829,447.370,448.595,455.918,446.887,436.561,453.221,446.041
1148,474.035,509.508,479.346,452.305,438.047,448.468,447.700,456.784,446.570,436.779,453.047,445.722
1149,473.388,509.276,479.086,452.507,438.477,448.806,447.452,457.059,446.426,437.179,452.852,445.216
1150,473.324,508.736,478.906,451.734,438.953,448.011,448.138,456.825,446.489,437.185,452.062,445.281
1151,473.699,507.930,478.451,450.826,439.099,446.768,449.215,456.059,446.585,436.770,451.227,445.713
1152,473.951,506.948,477.538,450.574,438.822,446.444,449.876,454.970,446.389,436.293,450.964,445.899
1153,473.610,505.819,476.391,450.810,438.369,447.018,449.785,454.078,445.796,436.119,451.524,445.491
1154,472.756,504.762,475.274,451.101,438.140,447.581,449.338,453.349,444.855,436.493,451.955,444.713
1155,471.506,504.012,474.295,451.308,438.110,447.180,448.976,452.900,443.889,437.448,451.762,444.160
1156,470.095,503.747,473.727,451.277,438.061,446.162,448.688,452.491,443.221,438.594,451.227,444.038
1157,468.971,503.676,473.380,450.989,438.113,445.377,448.324,451.848,442.985,439.436,451.124,443.873
1158,468.346,503.532,472.827,450.303,438.232,445.394,447.973,451.015,443.106,439.355,451.455,443.263
1159,467.770,503.285,472.235,449.518,438.552,446.004,447.953,450.454,443.457,438.561,451.624,442.503
1160,467.044,503.014,471.979,449.064,439.284,446.155,448.218,450.375,443.930,437.890,451.348,442.056
1161,466.561,502.707,471.857,449.185,439.973,445.482,448.515,450.699,444.347,438.131,450.903,442.228
1162,466.561,502.226,471.643,449.513,440.047,444.842,448.470,450.933,444.777,438.851,450.751,442.663
1163,466.743,501.538,471.173,449.854,439.617,444.961,447.905,450.494,445.292,438.949,450.845,442.559
1164,466.874,500.671,470.744,450.249,439.169,445.528,447.152,449.063,445.689,438.173,450.792,441.728
1165,466.965,499.809,470.410,450.742,438.795,445.870,446.545,447.736,445.594,437.248,450.431,441.024
1166,466.902,499.109,469.786,451.078,438.286,446.190,446.126,447.520,444.828,436.504,449.642,441.263
1167,466.373,498.559,468.669,451.137,437.874,446.947,445.714,448.420,443.589,436.078,448.560,442.225
1168,465.497,498.025,467.562,451.031,437.730,448.049,445.218,449.669,442.711,436.030,447.562,443.077
1169,464.570,497.521,466.929,450.801,437.718,448.898,444.786,450.848,442.411,436.582,447.015,443.533
1170,463.729,497.186,466.818,450.146,437.840,449.187,444.615,451.807,442.406,437.403,447.103,443.793
1171,463.268,497.002,466.530,449.359,438.318,448.606,444.530,452.439,442.687,438.233,447.742,444.035
1172,463.308,496.779,465.686,448.426,438.982,447.665,444.291,452.569,443.479,438.857,448.618,444.476
1173,463.610,496.490,464.690,447.218,439.176,447.109,444.076,452.208,444.566,438.884,449.322,444.837
1174,463.801,496.276,464.331,445.941,438.764,447.169,444.089,451.446,445.351,438.301,449.528,445.112
1175,463.854,496.237,464.592,445.378,438.423,447.099,444.282,450.286,445.479,437.636,449.292,445.160
1176,463.719,496.131,464.742,445.804,438.779,446.648,444.380,449.201,445.091,437.325,448.951,444.719
1177,463.291,495.882,464.363,446.826,439.628,446.451,444.124,448.840,444.645,437.057,448.803,443.731
1178,462.929,495.838,463.682,447.672,440.363,446.824,443.523,449.175,444.332,436.719,448.873,442.210
1179,462.780,496.596,463.011,448.359,440.797,447.141,442.980,449.569,444.019,436.961,448.903,440.781
1180,462.403,498.309,462.496,449.151,440.820,446.789,442.826,449.431,443.530,438.316,448.648,440.382
1181,461.747,500.385,462.352,450.014,440.385,445.891,443.329,448.896,442.972,440.176,448.328,441.204
1182,461.457,502.181,462.808,450.501,439.700,445.327,444.211,448.383,442.553,441.737,448.122,442.479
1183,461.648,503.579,463.519,450.527,439.236,445.327,444.961,447.963,442.085,442.788,448.337,443.213
1184,462.124,504.651,463.897,450.641,439.358,445.419,445.041,447.714,441.379,443.266,448.959,443.095
1185,462.572,505.466,463.767,450.849,439.829,445.137,444.627,447.450,440.811,443.334,449.974,442.743
1186,462.849,505.932,463.585,450.706,440.270,444.718,444.258,447.424,440.945,443.600,450.959,442.488
1187,463.142,505.913,463.733,450.420,440.865,444.398,444.406,447.751,441.621,444.478,451.579,442.678
1188,463.800,505.370,463.876,450.109,441.964,444.113,444.855,448.037,442.094,445.800,451.845,442.947
1189,464.803,504.381,463.686,449.451,443.622,444.222,445.242,447.602,442.194,446.821,452.260,443.003
1190,465.667,503.428,463.389,448.756,445.484,445.092,445.324,446.803,442.243,447.099,452.820,442.763
1191,465.601,503.044,463.305,448.944,446.903,446.278,445.136,446.602,442.304,446.606,453.245,442.831
1192,464.905,503.470,463.348,450.090,447.446,447.257,445.209,447.316,442.083,445.752,453.303,443.290
1193,464.188,504.604,463.547,451.008,447.333,447.958,445.697,448.435,441.557,445.075,453.260,444.038
1194,463.690,506.291,464.515,451.000,446.941,448.641,446.483,449.160,441.198,444.970,453.204,444.500
1195,463.217,508.215,466.538,450.232,446.410,449.852,447.382,449.160,441.347,445.167,453.322,444.512
1196,462.785,509.851,469.282,448.978,445.786,451.549,448.300,448.532,441.940,444.818,453.871,444.163
1197,462.805,510.723,471.957,447.471,445.606,452.863,449.088,447.914,442.670,444.021,454.605,443.997
1198,463.020,510.886,473.895,446.353,446.106,453.190,449.597,447.729,443.023,443.785,454.944,444.095
1199,463.015,510.863,474.974,446.294,446.815,452.778,449.903,447.758,442.830,444.639,454.642,443.917
1200,462.760,510.851,475.389,447.120,447.009,452.366,450.218,447.305,442.285,446.290,453.906,443.467
1201,462.565,510.769,475.508,447.846,446.955,452.236,450.544,446.245,441.457,447.907,453.170,443.621
1202,462.348,510.368,475.570,447.868,447.223,452.842,450.612,445.268,440.772,448.893,452.582,444.950
1203,461.989,509.574,475.274,447.165,447.926,453.824,450.291,445.119,440.813,448.955,452.103,446.512
1204,461.718,508.460,474.521,446.328,449.038,454.651,449.905,445.710,441.664,448.057,451.532,447.160
1205,461.849,507.234,473.692,445.770,450.182,454.620,449.641,446.576,442.655,446.224,450.994,446.852
1206,462.494,506.138,473.156,445.681,451.126,453.715,449.376,447.539,443.206,444.143,450.657,446.228
1207,463.219,505.336,473.041,445.857,451.430,452.384,449.070,448.290,443.415,442.743,450.691,445.598
1208,463.370,504.651,473.066,446.092,450.993,451.261,449.024,448.442,443.619,442.319,451.088,444.902
1209,462.834,503.971,473.197,446.092,450.095,450.930,449.267,447.758,443.940,442.821,451.755,444.246
1210,462.199,503.435,473.288,445.776,449.002,451.342,449.698,446.717,444.019,443.504,452.590,443.432
1211,461.951,503.108,472.989,445.384,447.660,451.810,449.853,446.052,443.881,443.857,453.279,442.447
1212,462.310,502.906,472.103,445.028,446.349,451.711,449.561,446.093,443.840,443.818,453.639,441.512
1213,463.228,502.591,471.004,444.504,445.475,451.187,448.918,446.647,443.800,443.627,453.423,441.251
1214,464.392,502.140,470.079,443.759,445.428,450.662,448.303,447.253,443.498,443.316,452.161,441.698
1215,464.862,501.522,469.352,443.594,445.973,450.211,447.932,447.740,443.134,442.922,450.219,442.559
1216,464.086,500.873,468.761,444.387,446.471,449.764,447.735,448.208,442.957,442.672,448.639,443.663
1217,462.408,500.246,468.361,445.515,446.741,449.472,447.726,448.989,442.915,442.690,448.185,444.473
1218,460.576,499.592,467.989,445.829,446.845,449.264,448.120,449.651,442.745,442.985,448.758,444.627
1219,459.337,498.977,467.744,445.275,446.633,449.056,448.791,449.803,442.457,443.409,449.790,444.349
1220,459.064,498.471,467.545,444.485,446.043,449.095,449.082,449.059,442.213,443.319,450.644,444.391
1221,459.406,498.050,467.160,443.980,445.527,449.613,448.709,448.119,441.977,442.233,450.908,444.627
1222,459.792,497.637,466.519,444.246,445.331,450.613,448.152,447.978,441.736,440.534,450.693,444.577
1223,459.949,497.332,465.919,444.983,445.340,452.053,447.874,448.866,441.651,439.239,450.127,444.305
