 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6
1521,395.599,374.443,388.082,380.061,394.833,387.199
1522,395.618,374.526,387.898,380.117,394.814,387.252
1523,395.312,374.484,387.656,380.207,394.991,387.033
1524,394.967,374.346,387.477,380.377,395.154,386.678
1525,394.890,374.316,387.408,380.517,395.165,386.437
1526,395.179,374.506,387.383,380.393,395.261,386.571
1527,395.509,374.693,387.406,379.966,395.587,386.841
1528,395.583,374.659,387.387,379.465,395.880,386.876
1529,395.475,374.378,387.260,379.206,395.932,386.602
1530,395.494,374.117,387.083,379.174,395.926,386.302
1531,395.877,374.101,386.932,379.219,395.963,386.389
1532,396.395,374.270,386.792,379.212,395.956,386.805
1533,396.665,374.544,386.638,379.115,395.740,387.290
1534,396.475,374.922,386.731,379.030,395.419,387.512
1535,396.089,375.474,387.130,379.184,395.143,387.501
1536,395.982,375.990,387.560,379.613,394.939,387.489
1537,396.272,376.024,387.654,380.055,394.704,387.486
1538,396.565,375.657,387.526,380.393,394.327,387.380
1539,396.538,375.222,387.497,380.579,393.850,387.169
1540,396.533,375.097,387.538,380.406,393.655,387.050
1541,396.707,375.196,387.396,379.839,393.966,387.142
1542,396.927,375.270,387.154,379.250,394.462,387.418
1543,396.932,375.208,387.112,379.046,394.640,387.711
1544,396.859,375.034,387.234,379.248,394.346,387.888
1545,397.028,375.002,387.152,379.514,393.977,387.938
1546,397.363,375.194,386.764,379.584,393.780,387.944
1547,397.587,375.398,386.328,379.611,393.615,387.856
1548,397.703,375.456,386.104,379.756,393.460,387.628
1549,397.782,375.385,386.019,379.911,393.509,387.197
1550,397.768,375.387,385.859,379.903,393.777,386.585
1551,397.616,375.466,385.745,379.822,393.921,385.976
1552,397.238,375.481,385.822,379.843,393.884,385.606
1553,396.646,375.428,385.903,379.901,393.826,385.707
1554,396.001,375.501,385.689,379.820,393.843,386.104
1555,395.747,375.686,385.410,379.772,393.777,386.432
1556,395.975,375.854,385.574,380.017,393.666,386.553
1557,396.247,376.016,386.111,380.442,393.627,386.707
1558,396.380,376.200,386.623,380.700,393.712,386.976
1559,396.470,376.357,386.870,380.685,393.909,387.313
1560,396.591,376.218,386.966,380.594,394.052,387.470
1561,396.656,375.689,386.867,380.462,394.049,387.424
1562,396.559,375.007,386.637,380.320,393.912,387.267
1563,396.290,374.543,386.559,380.315,393.816,387.093
1564,395.853,374.481,386.801,380.388,393.804,386.947
1565,395.423,374.725,387.163,380.346,393.659,386.833
1566,395.183,375.056,387.169,380.036,393.430,386.576
1567,395.152,375.393,386.658,379.905,393.354,386.325
1568,395.306,375.582,386.094,380.238,393.566,386.252
1569,395.558,375.490,385.855,380.719,393.742,386.393
1570,395.859,375.323,385.936,380.922,393.793,386.606
1571,396.161,375.416,385.948,380.808,393.850,386.733
1572,396.414,375.762,385.667,380.475,393.979,386.755
1573,396.625,375.937,385.389,380.291,393.888,386.838
1574,396.681,375.725,385.374,380.256,393.465,387.054
1575,396.634,375.299,385.624,380.153,393.007,387.188
1576,396.637,375.136,386.086,379.953,392.748,387.125
1577,396.752,375.298,386.698,379.879,392.545,387.020
1578,396.777,375.578,387.128,379.968,392.236,386.931
1579,396.724,375.709,387.029,380.130,391.837,386.761
1580,396.932,375.533,386.806,380.210,391.482,386.600
1581,397.523,375.084,387.000,380.149,391.374,386.572
1582,398.331,374.608,387.664,379.875,391.468,386.652
1583,398.821,374.301,388.213,379.593,391.743,386.759
1584,398.928,374.091,388.287,379.581,392.010,386.901
1585,398.870,373.854,388.111,379.966,392.091,387.125
1586,398.914,373.901,388.070,380.442,392.038,387.197
1587,398.967,374.276,388.238,380.805,392.038,387.096
1588,398.861,374.588,388.570,380.883,391.957,386.986
1589,398.526,374.474,388.852,380.976,391.850,387.101
1590,398.286,374.055,388.813,381.312,391.843,387.402
1591,398.422,373.759,388.354,381.791,392.003,387.564
1592,398.916,374.004,387.958,382.136,392.212,387.426
1593,399.480,374.637,388.040,382.119,392.365,386.909
1594,399.873,375.190,388.408,381.706,392.640,386.399
1595,399.971,375.258,388.745,381.114,392.932,386.104
1596,399.806,374.953,388.816,380.738,393.016,386.050
1597,399.594,374.580,388.657,380.748,392.867,386.162
1598,399.448,374.376,388.467,380.940,392.765,386.417
1599,399.306,374.160,388.499,381.112,392.927,386.787
1600,399.034,373.852,388.656,381.343,393.164,387.062
1601,398.634,373.721,388.743,381.581,393.346,387.168
1602,398.321,373.951,388.617,381.510,393.528,387.037
1603,398.144,374.349,388.447,381.198,393.772,386.767
1604,398.106,374.634,388.352,380.833,394.014,386.678
1605,398.132,374.674,388.383,380.556,394.048,386.986
1606,398.188,374.480,388.410,380.279,394.069,387.494
1607,398.286,374.255,388.481,380.088,394.343,387.732
1608,398.505,374.006,388.639,380.081,394.949,387.572
1609,398.763,373.696,388.796,380.288,395.589,387.334
1610,399.026,373.396,388.669,380.415,396.080,387.395
1611,399.315,373.362,388.294,380.322,396.429,387.611
1612,399.490,373.628,388.051,379.915,396.653,387.718
1613,399.554,373.910,388.168,379.490,396.817,387.611
1614,399.422,373.998,388.421,379.373,397.022,387.570
1615,399.180,374.129,388.460,379.623,397.086,387.671
1616,399.084,374.481,388.236,379.996,396.640,387.649
1617,399.155,374.981,387.840,380.323,395.752,387.312
1618,399.203,375.441,387.439,380.522,394.939,386.707
1619,399.063,375.625,387.253,380.538,394.606,385.979
1620,399.016,375.461,387.373,380.368,394.835,385.412
1621,399.071,375.070,387.781,380.153,395.450,385.190
1622,399.045,374.631,388.347,380.079,395.921,385.310
1623,398.995,374.295,388.657,380.135,395.908,385.483
1624,399.077,374.152,388.549,380.328,395.501,385.630
1625,399.395,374.308,388.104,380.548,395.001,385.745
1626,399.753,374.600,387.650,380.383,394.646,385.937
1627,399.685,374.657,387.499,379.787,394.611,386.219
1628,399.297,374.385,387.847,379.172,394.727,386.493
1629,398.902,374.034,388.310,378.962,394.918,386.738
1630,398.824,373.942,388.456,379.233,395.187,386.743
1631,399.033,374.001,388.369,379.635,395.436,386.480
1632,399.254,373.949,388.173,379.909,395.564,386.003
1633,399.329,373.688,387.866,380.137,395.530,385.551
1634,399.288,373.344,387.393,380.294,395.430,385.232
1635,399.047,373.296,387.046,380.206,395.375,385.030
1636,398.630,373.611,387.160,379.857,395.394,385.045
1637,398.287,373.934,387.750,379.477,395.340,385.207
1638,398.128,374.072,388.347,379.269,395.277,385.510
1639,398.117,374.041,388.456,379.351,395.304,385.831
1640,398.079,374.126,388.127,379.581,395.411,386.091
1641,397.817,374.413,387.750,379.823,395.447,386.210
1642,397.453,374.588,387.746,380.022,395.465,386.246
1643,397.236,374.374,388.025,380.262,395.541,386.228
1644,397.452,374.064,388.163,380.499,395.603,386.285
1645,397.952,373.831,387.877,380.683,395.592,386.448
1646,398.380,373.638,387.261,380.752,395.549,386.627
1647,398.472,373.504,386.734,380.804,395.574,386.718
1648,398.413,373.338,386.516,380.607,395.703,386.550
1649,398.373,373.258,386.709,380.227,395.827,386.119
1650,398.461,373.428,387.296,379.905,395.749,385.511
1651,398.535,373.744,387.898,379.886,395.326,385.120
1652,398.378,373.996,388.075,380.216,394.833,385.152
1653,397.923,374.061,388.016,380.650,394.476,385.499
1654,397.499,374.035,388.108,380.921,394.424,385.854
1655,397.409,373.932,388.322,380.879,394.749,386.052
1656,397.634,373.684,388.568,380.487,395.311,386.256
1657,397.935,373.473,388.840,380.040,395.679,386.523
1658,398.150,373.487,389.027,379.618,395.550,386.685
1659,398.273,373.676,388.975,379.450,395.187,386.605
1660,398.320,373.825,388.615,379.548,394.845,386.361
1661,398.288,373.929,388.232,379.874,394.757,386.042
1662,398.335,373.979,388.030,380.243,394.996,385.877
1663,398.770,374.129,387.921,380.694,395.406,385.967
1664,399.382,374.149,387.750,381.008,395.765,386.241
1665,399.628,374.068,387.523,381.064,395.969,386.542
1666,399.466,373.880,387.331,380.912,396.018,386.828
1667,399.097,373.721,387.157,380.758,395.815,387.043
1668,398.768,373.671,387.051,380.684,395.361,387.255
1669,398.650,373.605,387.190,380.632,394.791,387.497
1670,398.768,373.426,387.561,380.536,394.249,387.571
1671,398.965,373.013,387.810,380.440,393.920,387.457
1672,398.863,372.628,387.870,380.302,393.791,387.236
1673,398.565,372.612,387.888,380.067,393.987,387.069
1674,398.271,372.904,388.031,379.665,394.445,386.882
1675,398.238,373.311,388.189,379.382,394.945,386.536
1676,398.414,373.630,388.112,379.350,394.933,386.164
1677,398.640,373.975,387.932,379.525,394.299,386.139
1678,398.768,374.336,387.891,379.713,393.392,386.339
1679,398.835,374.538,387.969,379.947,392.832,386.346
1680,399.030,374.556,388.046,380.056,392.802,386.009
1681,399.408,374.324,388.261,380.073,393.064,385.601
1682,399.902,374.084,388.586,379.998,393.189,385.348
1683,400.233,373.918,388.727,379.888,393.163,385.307
1684,400.074,373.712,388.664,379.876,393.251,385.413
1685,399.655,373.421,388.683,379.952,393.545,385.563
1686,399.383,373.074,388.876,380.099,393.826,385.569
1687,399.529,372.774,389.172,380.215,393.817,385.277
1688,399.854,372.538,389.365,380.328,393.478,384.834
1689,399.984,372.439,389.362,380.498,393.163,384.438
1690,400.019,372.626,389.206,380.594,392.907,384.293
1691,399.985,373.142,388.937,380.632,392.670,384.312
1692,399.656,373.807,388.753,380.678,392.382,384.413
1693,399.184,374.279,388.765,380.821,392.276,384.423
1694,398.907,374.466,388.788,380.903,392.462,384.232
1695,399.034,374.354,388.563,380.766,392.632,383.878
1696,399.344,374.014,388.358,380.387,392.687,383.514
1697,399.519,373.517,388.355,380.070,392.597,383.321
1698,399.539,373.062,388.537,379.986,392.510,383.361
1699,399.632,372.854,388.693,380.167,392.572,383.660
1700,399.728,372.922,388.795,380.474,392.724,384.127
1701,399.649,373.101,388.917,380.667,392.740,384.562
1702,399.581,373.317,388.885,380.736,392.429,384.801
1703,399.730,373.513,388.531,380.898,392.026,384.861
1704,399.960,373.629,388.101,381.174,391.858,384.832
1705,399.986,373.649,387.986,381.351,391.828,384.802
1706,399.845,373.648,388.369,381.220,391.820,384.723
1707,399.714,373.701,388.846,380.954,391.817,384.626
1708,399.693,373.886,388.974,380.800,391.904,384.521
1709,399.747,374.115,388.638,380.757,391.966,384.502
1710,399.810,374.298,388.213,380.619,392.127,384.664
1711,399.807,374.461,387.999,380.284,392.509,384.967
1712,399.817,374.447,388.061,379.900,392.870,385.183
1713,399.885,374.117,388.325,379.815,393.036,385.133
1714,399.929,373.526,388.620,379.946,392.967,384.856
1715,399.793,372.912,388.848,380.183,392.858,384.507
1716,399.625,372.573,388.885,380.407,392.886,384.252
1717,399.572,372.581,388.522,380.657,393.080,384.102
1718,399.535,372.918,387.974,380.829,393.250,384.002
1719,399.354,373.539,387.475,380.778,393.425,383.967
1720,399.127,374.089,387.068,380.482,393.564,384.012
1721,399.089,374.126,386.866,379.990,393.524,384.159
1722,399.210,373.658,386.939,379.597,393.231,384.362
1723,399.426,373.371,387.214,379.417,392.808,384.630
1724,399.481,373.627,387.448,379.422,392.437,384.861
1725,399.218,374.013,387.508,379.606,392.334,385.035
1726,398.935,374.029,387.724,380.034,392.494,385.120
1727,398.932,373.691,388.146,380.424,392.717,385.162
1728,399.091,373.458,388.415,380.453,392.889,385.215
1729,399.040,373.604,388.189,380.123,393.121,385.364
1730,398.644,373.908,387.693,379.834,393.504,385.617
1731,398.058,373.862,387.243,379.974,394.062,385.813
1732,397.732,373.614,387.007,380.463,394.697,385.719
1733,397.838,373.449,387.068,380.861,395.090,385.366
1734,398.209,373.472,387.201,380.944,395.040,384.958
1735,398.435,373.707,387.173,380.734,394.775,384.810
1736,398.456,374.093,386.996,380.542,394.594,384.938
1737,398.368,374.480,386.971,380.500,394.702,385.111
1738,398.306,374.738,387.197,380.517,395.126,385.266
1739,398.224,374.836,387.481,380.416,395.676,385.562
1740,398.053,374.979,387.617,380.287,396.180,385.853
1741,397.941,375.097,387.624,380.245,396.242,386.017
1742,397.864,375.004,387.829,380.238,395.679,385.935
1743,397.770,374.669,388.250,380.326,394.794,385.765
1744,397.634,374.472,388.624,380.463,394.153,385.418
1745,397.748,374.550,388.773,380.560,393.978,385.005
1746,398.142,374.710,388.727,380.512,394.011,384.704
1747,398.470,374.582,388.731,380.549,393.935,384.580
1748,398.685,374.297,388.922,380.910,393.862,384.578
1749,398.931,374.131,388.914,381.504,393.902,384.705
1750,399.218,374.246,388.601,381.861,394.042,384.928
1751,399.358,374.464,388.019,381.871,394.157,385.067
1752,399.312,374.615,387.428,381.617,394.155,385.088
1753,399.416,374.620,387.005,381.293,394.067,385.049
1754,399.607,374.451,386.992,380.986,394.128,385.088
1755,399.725,374.214,387.208,380.768,394.330,385.169
1756,399.776,374.121,387.348,380.736,394.611,385.172
1757,399.933,374.273,387.231,380.714,394.816,385.079
1758,400.165,374.564,387.187,380.650,395.089,385.035
1759,400.115,374.982,387.227,380.605,395.445,384.945
1760,399.666,375.409,387.224,380.726,395.537,384.774
1761,399.034,375.676,387.092,380.970,395.150,384.736
1762,398.747,375.752,386.925,381.029,394.631,384.860
1763,398.965,375.742,386.852,380.714,394.426,385.014
1764,399.519,375.712,386.861,380.255,394.503,385.101
1765,399.974,375.682,386.846,379.939,394.598,385.231
1766,400.091,375.524,386.854,379.971,394.766,385.454
1767,400.003,375.282,386.949,380.230,395.035,385.514
1768,399.790,374.994,386.893,380.297,395.186,385.304
1769,399.510,374.662,386.760,379.993,395.077,384.995
1770,399.375,374.324,386.749,379.752,394.762,384.912
1771,399.482,373.959,386.858,379.928,394.486,385.034
1772,399.751,373.680,387.003,380.287,394.313,385.273
1773,399.865,373.561,387.295,380.460,394.235,385.498
1774,399.674,373.791,387.803,380.524,394.274,385.611
1775,399.338,374.222,388.071,380.627,394.251,385.632
1776,399.139,374.571,387.795,380.623,394.063,385.509
1777,399.227,374.682,387.247,380.406,393.866,385.352
1778,399.385,374.795,386.947,380.181,393.915,385.259
1779,399.440,374.965,386.993,380.072,394.379,385.264
1780,399.443,375.048,387.260,379.952,394.862,385.391
1781,399.529,374.940,387.417,379.852,395.125,385.557
1782,399.555,374.708,387.456,379.840,395.099,385.654
1783,399.475,374.476,387.383,379.827,394.962,385.624
1784,399.321,374.442,387.260,379.694,394.699,385.630
1785,399.079,374.716,387.214,379.499,394.182,385.716
1786,398.873,375.135,387.223,379.480,393.605,385.853
1787,398.795,375.317,387.227,379.536,393.393,385.938
1788,398.895,375.118,387.156,379.662,393.417,386.052
1789,399.011,374.721,387.206,379.627,393.395,386.231
1790,399.033,374.417,387.246,379.294,393.293,386.394
1791,399.253,374.443,387.127,378.760,393.264,386.354
1792,399.830,374.680,386.820,378.456,393.200,386.066
1793,400.503,374.867,386.546,378.523,393.000,385.728
1794,400.878,374.862,386.593,378.844,392.939,385.418
1795,400.739,374.650,386.818,379.191,393.313,385.135
1796,400.509,374.365,386.865,379.611,393.974,385.020
1797,400.429,374.241,386.745,380.202,394.546,385.046
1798,400.379,374.205,386.775,380.957,394.573,385.140
1799,400.297,374.217,386.877,381.401,394.177,385.139
1800,400.208,374.259,386.889,381.202,393.667,385.082
1801,400.011,374.311,386.757,380.627,393.349,385.004
1802,399.700,374.301,386.747,380.011,393.356,384.796
1803,399.233,374.145,386.695,379.411,393.377,384.474
1804,398.739,373.967,386.466,379.032,393.308,384.199
1805,398.237,373.973,386.148,379.108,393.236,384.088
1806,397.861,374.183,385.895,379.547,393.378,384.178
1807,397.804,374.449,385.903,379.881,393.737,384.293
1808,398.031,374.481,386.161,379.918,394.093,384.371
1809,398.273,374.257,386.587,379.760,394.351,384.491
1810,398.414,374.055,387.020,379.673,394.548,384.763
1811,398.602,374.063,387.340,379.722,394.613,385.067
1812,399.024,374.251,387.301,379.696,394.410,385.322
1813,399.356,374.433,386.926,379.595,393.959,385.525
1814,399.257,374.333,386.510,379.477,393.584,385.543
1815,398.768,374.045,386.262,379.465,393.456,385.406
1816,398.086,373.897,386.214,379.613,393.404,385.226
1817,397.472,374.010,386.348,379.816,393.320,385.050
1818,397.099,374.416,386.627,379.950,393.317,384.815
1819,397.053,374.921,386.898,380.087,393.538,384.462
1820,397.180,375.316,386.966,380.323,393.966,384.143
1821,397.403,375.425,386.761,380.456,394.323,383.822
1822,397.565,375.372,386.690,380.132,394.323,383.537
1823,397.563,375.219,387.007,379.543,393.958,383.556
1824,397.317,374.931,387.501,379.185,393.443,383.831
1825,397.037,374.600,387.775,379.194,393.057,384.060
1826,396.873,374.306,387.792,379.227,393.159,384.048
1827,396.829,374.068,387.725,379.062,393.625,383.947
1828,396.778,373.955,387.646,378.792,394.108,383.884
1829,396.622,374.037,387.478,378.660,394.189,383.918
1830,396.520,374.194,387.214,378.668,393.960,384.142
1831,396.693,374.286,387.071,378.684,393.691,384.540
1832,397.040,374.368,386.975,378.688,393.501,384.803
1833,397.276,374.378,386.934,378.767,393.339,384.740
1834,397.236,374.481,387.156,378.921,393.168,384.562
1835,397.039,374.676,387.541,378.929,393.121,384.401
1836,397.038,374.694,387.719,378.901,393.153,384.129
1837,397.351,374.469,387.497,379.052,393.067,383.774
