 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
819,513.307,508.435,502.249,517.100,528.485,519.775,502.762,506.343,521.024,526.555,518.948,508.334,489.409,494.216,504.897,520.935,510.400
820,513.176,508.330,503.491,517.395,528.191,519.148,502.341,505.930,520.725,526.255,519.126,508.140,489.283,494.838,505.364,520.518,510.594
821,512.764,508.149,504.803,517.357,527.849,518.222,502.107,505.750,520.716,525.485,519.439,508.167,488.780,494.782,505.781,520.461,510.748
822,512.385,507.885,505.740,516.900,527.485,517.212,501.861,505.617,520.876,524.647,519.375,507.996,488.380,494.093,506.150,520.374,510.748
823,511.959,507.512,506.839,516.130,527.145,516.350,501.553,505.301,521.020,524.374,518.872,507.628,488.288,493.074,505.879,519.939,510.346
824,511.516,507.134,508.389,515.237,526.903,516.124,501.177,504.980,521.078,524.766,518.337,507.318,488.245,492.118,504.846,519.508,509.955
825,511.323,507.067,509.979,514.695,526.629,516.431,501.083,504.993,521.248,525.696,518.178,507.336,487.966,491.569,503.632,519.467,509.922
826,511.563,507.294,511.053,514.487,526.224,516.764,501.314,505.196,521.609,526.602,518.234,507.679,487.712,491.551,502.955,519.652,510.201
827,511.899,507.623,511.551,514.510,525.419,516.780,501.574,505.400,521.910,527.053,518.190,508.056,488.029,491.877,502.908,519.776,510.486
828,511.998,507.861,511.575,514.586,524.320,516.728,501.410,505.538,521.723,526.987,518.010,508.060,488.884,492.059,503.475,519.740,510.607
829,511.927,507.872,511.361,514.511,523.414,516.715,500.933,505.666,521.098,526.613,517.923,507.463,489.550,491.846,504.306,519.748,510.377
830,511.803,507.864,511.291,514.259,523.270,516.508,500.383,505.862,520.287,525.945,518.188,506.670,489.828,491.549,504.692,519.888,509.719
831,511.568,508.086,511.646,514.059,523.684,516.084,499.971,506.000,519.654,525.332,518.876,506.111,489.964,491.191,504.504,520.211,508.625
832,511.285,508.211,512.165,513.854,524.153,515.619,499.939,505.919,519.408,525.045,519.696,506.138,490.184,490.858,504.248,520.663,507.359
833,511.162,507.781,512.193,513.537,524.246,515.325,500.238,505.730,519.503,524.872,520.147,506.735,490.143,490.684,504.449,521.102,506.535
834,511.218,507.110,511.744,513.291,523.778,515.084,500.601,505.516,519.544,524.147,520.188,507.454,489.768,490.821,504.955,521.213,506.354
835,511.370,506.630,511.312,513.249,522.972,514.839,500.652,505.451,519.309,522.800,520.118,507.878,489.383,490.838,505.342,520.969,506.607
836,511.402,506.511,511.165,513.194,522.335,514.723,500.381,505.618,519.113,521.411,519.936,507.800,489.082,490.294,505.355,520.722,506.799
837,511.164,506.493,511.221,512.948,522.204,514.788,500.033,505.894,519.274,520.783,519.280,507.200,488.775,489.299,505.065,520.850,506.592
838,510.754,506.470,511.319,512.499,522.392,514.961,499.781,505.983,519.563,520.823,518.238,506.272,488.443,488.618,504.558,521.337,506.156
839,510.399,506.408,511.393,511.930,522.509,515.055,499.400,505.692,519.613,521.147,517.505,505.408,488.189,488.502,504.288,522.122,505.838
840,510.314,506.429,511.189,511.508,522.395,514.981,498.884,505.299,519.534,521.313,517.516,505.176,487.988,488.598,504.451,522.852,505.750
841,510.420,506.755,510.849,511.308,522.241,514.556,498.402,505.033,519.606,521.023,518.203,505.742,487.743,488.762,504.672,523.329,505.732
842,510.513,507.309,511.172,511.161,522.303,513.859,498.440,504.872,519.907,520.332,519.166,506.514,487.581,488.924,504.520,523.728,505.721
843,510.521,507.964,512.421,511.024,522.384,513.222,499.116,504.873,520.521,519.823,519.826,506.764,487.567,488.946,504.132,524.463,505.900
844,510.395,508.560,513.832,511.027,522.062,513.039,500.026,505.112,521.332,519.853,519.861,506.474,487.494,488.493,503.746,525.094,506.059
845,510.236,508.881,514.744,511.036,521.237,513.222,500.665,505.673,522.190,520.557,519.478,506.227,487.574,487.779,503.487,525.152,505.920
846,509.991,508.959,514.990,510.964,520.254,513.460,500.743,506.431,523.128,521.626,518.903,506.183,487.860,487.208,503.426,524.486,505.506
847,509.516,508.923,514.404,510.962,519.498,513.506,500.388,506.960,524.258,522.394,518.397,506.229,488.145,487.049,503.482,523.372,505.188
848,508.895,509.116,512.961,511.176,519.055,513.281,500.000,507.127,525.301,522.815,518.234,506.325,487.935,487.103,503.728,522.281,505.070
849,508.463,509.531,511.126,511.423,518.693,512.908,499.869,507.064,525.917,523.172,518.221,506.477,487.521,487.047,503.953,521.577,504.867
850,508.348,509.949,509.846,511.455,518.232,512.624,499.809,506.774,526.289,523.668,518.079,506.383,487.538,486.762,503.964,521.358,504.471
851,508.303,510.192,509.789,511.241,517.768,512.453,499.781,506.472,526.740,523.894,517.580,506.111,488.194,486.483,503.806,521.679,504.084
852,508.016,510.241,510.628,510.903,517.368,512.055,499.705,506.389,527.268,523.704,516.791,505.922,488.833,486.341,503.578,522.215,504.000
853,507.725,510.144,511.614,510.525,517.114,511.289,499.600,506.554,527.760,523.591,515.847,505.742,488.787,486.466,503.295,522.614,504.299
854,507.955,509.839,512.130,510.255,517.048,510.556,499.258,506.750,528.193,523.792,514.834,505.510,487.956,486.748,502.924,522.862,504.867
855,508.571,509.472,511.849,510.338,517.068,510.352,498.769,506.793,528.469,524.083,514.248,505.459,486.855,487.083,502.565,523.193,505.434
856,509.055,509.216,511.154,510.649,517.123,510.486,498.439,506.743,528.443,524.164,514.340,505.628,486.046,487.319,502.379,523.549,505.781
857,509.217,509.155,510.596,510.879,516.993,510.551,498.558,506.725,528.102,524.106,514.930,505.588,485.777,487.275,502.281,523.713,505.678
858,509.122,509.060,510.305,510.763,516.684,510.230,499.030,506.743,528.067,524.153,515.402,505.167,485.782,486.706,502.210,523.701,505.340
859,508.906,508.972,510.070,510.281,516.329,509.643,499.365,506.743,528.427,524.053,515.455,504.730,485.797,485.909,502.228,523.766,505.145
860,508.579,508.972,510.007,509.652,516.112,509.207,499.247,506.809,528.795,523.470,515.360,504.724,485.833,485.461,502.400,523.961,504.975
861,508.133,509.051,510.439,509.112,516.101,509.161,498.738,506.952,528.659,522.377,515.656,504.797,486.153,485.495,502.627,524.024,504.574
862,507.704,509.161,511.389,508.842,516.121,509.449,498.397,507.130,528.199,521.149,515.934,504.753,486.392,485.716,502.964,523.935,503.969
863,507.504,509.278,512.161,508.798,515.908,510.048,498.552,507.229,527.820,520.334,515.576,504.695,486.160,485.855,503.379,523.939,503.533
864,507.499,509.420,512.074,508.789,515.509,510.637,499.006,507.453,527.596,520.070,514.603,504.744,485.586,485.843,503.748,524.016,503.195
865,507.513,509.523,511.228,508.674,515.070,510.669,499.022,507.778,527.459,520.170,513.708,504.849,485.196,485.529,503.741,523.923,502.926
866,507.571,509.557,509.982,508.656,514.724,510.106,498.579,508.108,527.291,520.277,513.246,505.038,485.116,485.044,503.261,523.606,502.760
867,507.852,509.463,508.614,508.848,514.200,509.561,497.994,508.121,527.162,520.026,513.068,505.212,485.077,484.674,502.603,523.331,502.635
868,508.505,509.358,507.688,509.147,513.586,509.572,497.756,507.890,527.329,519.713,512.942,505.276,485.027,484.451,502.172,523.201,502.547
869,509.557,509.326,507.386,509.408,513.099,509.696,497.935,507.543,527.927,519.721,512.919,505.463,485.351,484.434,502.391,523.016,502.412
870,510.920,509.268,507.618,509.442,513.040,509.465,498.491,506.976,528.902,520.521,513.325,506.120,486.235,484.627,503.069,522.868,502.377
871,512.245,509.052,508.098,509.390,513.555,509.268,499.545,506.429,530.061,522.300,514.213,507.559,487.249,484.998,504.085,522.726,502.803
872,513.232,508.664,508.565,509.469,515.024,509.743,501.429,506.040,531.214,524.734,515.335,509.599,488.155,485.333,505.453,522.449,503.852
873,514.101,508.252,508.877,509.634,517.491,511.299,503.949,505.574,532.254,527.015,516.319,511.548,489.395,485.740,507.223,522.156,505.277
874,514.933,507.998,509.032,510.046,520.505,513.614,506.300,504.903,533.174,528.621,517.008,512.991,491.169,486.721,509.158,522.209,506.596
875,515.641,507.901,509.014,510.683,523.322,516.288,507.729,504.332,534.216,529.708,517.478,514.227,493.148,488.147,510.817,522.648,507.662
876,516.030,508.055,508.758,511.662,525.331,518.963,508.091,504.350,535.375,530.496,517.783,515.815,494.496,489.412,511.868,523.209,508.334
877,516.181,508.402,508.428,512.640,526.835,521.331,508.022,504.923,536.182,531.349,517.896,517.635,495.005,490.252,512.531,523.689,508.648
878,516.284,508.710,508.558,513.316,528.357,523.328,508.152,505.626,536.378,532.326,517.925,519.087,494.792,490.914,512.772,524.102,508.668
879,516.546,509.051,508.902,513.364,530.184,525.076,508.842,506.160,536.364,533.389,517.739,519.844,494.472,491.358,512.583,524.049,508.480
880,517.031,509.417,508.818,513.011,532.046,526.579,510.024,506.468,536.439,534.153,517.304,520.067,494.518,491.480,512.181,523.535,508.180
881,517.549,509.908,508.105,512.542,533.768,527.770,511.203,506.539,536.376,534.300,516.998,520.189,495.136,491.331,511.812,522.890,507.934
882,518.047,510.330,507.551,512.423,535.268,528.595,512.032,506.473,536.206,533.800,516.965,520.434,496.341,491.453,511.451,522.291,507.742
883,518.335,510.567,507.361,512.756,536.309,529.003,512.665,506.787,536.098,532.915,517.137,520.586,497.855,492.159,511.192,521.724,507.848
884,518.312,510.579,507.088,513.117,536.505,528.924,513.163,507.101,536.176,532.149,517.168,520.468,498.884,493.211,511.324,521.120,508.324
885,517.973,510.495,506.600,513.015,535.840,528.540,513.388,507.037,536.361,531.838,517.215,520.265,499.017,494.056,511.775,520.406,508.727
886,517.652,510.441,506.197,512.505,534.941,528.232,513.263,506.281,536.388,531.923,517.408,520.459,498.492,494.431,512.129,519.557,508.615
887,517.390,510.244,506.298,512.061,534.261,528.203,512.943,505.347,536.332,532.251,517.673,521.221,497.944,494.574,512.118,519.047,508.051
888,517.090,509.906,506.635,511.898,533.938,528.339,512.695,504.611,536.330,532.755,517.994,522.223,497.777,494.934,512.016,518.961,507.508
889,516.878,509.573,507.025,511.880,533.886,528.596,512.483,504.503,536.133,533.211,518.381,522.824,497.908,495.341,512.254,519.041,507.170
890,516.700,509.245,507.302,511.876,533.956,528.881,512.316,504.828,535.382,533.294,518.671,522.771,498.332,495.306,512.688,519.089,507.260
891,516.598,508.924,507.740,511.721,534.079,529.002,512.199,505.270,534.226,532.760,518.495,522.383,498.707,495.000,512.853,519.323,507.562
892,516.309,508.619,508.488,511.533,534.338,528.715,512.159,505.402,533.448,531.838,517.934,522.122,498.847,494.828,512.560,519.967,507.930
893,515.950,508.485,509.379,511.563,534.447,528.162,512.434,505.169,533.177,530.881,517.691,522.058,498.501,494.507,512.112,520.356,508.207
894,515.733,508.350,510.067,511.712,534.059,527.687,512.764,504.629,533.018,530.055,517.774,522.129,497.801,493.848,511.632,519.941,508.371
895,515.585,508.053,510.491,511.571,533.222,527.466,512.850,503.961,532.673,529.566,517.737,522.630,497.305,493.049,511.049,518.972,508.393
896,515.445,507.660,510.898,510.933,532.517,527.436,512.785,503.556,532.367,529.404,517.143,523.470,497.211,492.439,510.417,518.185,508.250
897,515.399,507.385,511.291,510.279,532.245,527.313,512.681,503.583,532.295,529.191,516.288,523.927,497.402,492.167,510.116,518.248,508.047
898,515.480,507.312,511.418,510.225,532.274,527.032,512.445,503.840,532.474,528.966,515.648,523.537,497.586,492.365,510.292,518.882,507.750
899,515.393,507.428,511.277,510.815,532.156,526.584,511.998,504.013,532.787,528.870,515.449,522.459,497.627,492.772,510.565,519.518,507.223
900,515.067,507.613,510.912,511.654,531.768,526.312,511.537,504.470,533.043,529.066,515.689,521.633,497.412,493.061,510.661,519.673,506.727
901,514.827,507.678,510.775,512.243,531.522,526.217,511.159,505.574,533.164,529.347,516.217,521.779,496.775,493.186,510.714,519.242,506.395
902,515.173,507.514,510.909,512.347,531.347,526.000,511.029,507.015,533.050,529.451,516.530,522.570,495.993,493.539,510.699,518.498,506.309
903,515.750,507.448,511.284,512.026,531.103,525.622,510.911,508.117,532.809,529.204,516.321,523.185,495.586,493.770,510.444,517.659,506.311
904,516.076,507.648,511.719,511.390,530.495,525.124,510.713,508.424,532.596,528.655,515.778,523.334,495.690,493.757,510.062,516.994,506.521
905,516.090,508.007,511.975,510.700,529.781,524.703,510.608,508.086,532.291,527.821,515.292,523.332,496.283,493.618,510.013,516.909,506.584
906,515.944,508.151,511.768,510.170,529.186,524.434,510.938,507.450,531.595,526.840,515.263,523.285,497.039,493.495,510.462,517.421,506.316
907,515.601,508.166,511.316,509.827,528.653,524.267,511.537,506.655,530.844,526.100,515.590,523.073,497.571,493.292,510.944,517.957,505.826
908,515.066,508.226,511.133,509.584,528.156,524.010,511.960,506.053,530.394,525.751,515.793,522.659,497.375,493.154,510.960,518.053,505.316
909,514.658,508.331,511.154,509.404,527.943,523.640,511.856,505.793,530.193,525.806,515.710,522.385,496.659,493.039,510.533,517.831,504.914
910,514.418,508.227,510.793,509.276,527.965,523.180,511.419,505.662,530.035,526.006,515.613,522.267,496.031,492.696,509.891,517.484,504.559
911,514.262,507.852,510.204,509.373,527.789,522.889,510.943,505.556,529.870,525.817,515.617,521.931,495.937,491.922,509.210,517.000,504.291
912,514.131,507.313,509.800,509.678,527.235,522.601,510.675,505.688,529.924,525.057,515.621,521.254,496.087,490.929,508.674,516.531,504.305
913,514.066,506.772,509.775,509.759,526.568,522.047,510.670,505.974,529.966,524.223,515.429,520.655,496.056,490.221,508.375,516.409,504.547
914,514.106,506.461,510.253,509.507,526.164,521.394,510.577,506.042,529.584,524.138,515.081,520.267,495.717,490.267,508.239,516.646,504.609
915,514.022,506.317,510.604,509.187,525.998,521.061,510.242,505.969,528.745,524.679,514.946,520.241,495.288,490.627,507.962,517.049,504.357
916,513.863,506.249,510.340,509.082,526.028,521.153,509.813,506.020,527.781,524.974,515.166,520.559,495.240,490.583,507.295,517.394,504.051
917,513.839,506.217,509.488,509.182,526.219,521.511,509.198,506.319,527.098,524.577,515.472,520.583,495.518,489.973,506.754,517.537,503.750
918,514.023,506.140,508.540,509.305,526.487,521.777,508.526,506.661,526.780,523.943,515.513,520.051,495.605,489.275,506.871,517.291,503.699
919,514.392,506.029,508.088,509.231,526.686,522.093,507.813,506.857,526.775,523.819,515.023,519.151,495.390,489.066,507.527,516.746,503.881
920,514.669,505.965,508.007,509.041,526.507,522.268,507.225,507.013,526.940,524.060,514.290,518.243,495.046,489.194,508.248,516.272,504.242
921,514.640,505.995,508.067,508.765,525.947,522.148,506.766,507.226,526.939,524.043,513.625,517.347,494.748,489.429,508.775,516.073,504.619
922,514.175,505.993,508.200,508.363,525.092,521.687,506.504,507.418,526.537,523.591,513.277,516.824,494.438,489.699,509.170,516.057,504.904
923,513.449,505.877,508.316,508.074,524.305,521.082,506.357,507.431,525.976,522.894,513.002,516.753,494.167,489.718,509.408,516.077,504.838
924,513.090,505.643,508.439,508.047,523.812,520.373,506.337,507.204,525.576,522.147,512.685,516.820,494.143,489.375,509.076,516.258,504.254
925,513.236,505.309,508.074,508.238,523.735,519.621,506.187,506.934,525.598,521.479,512.371,516.653,494.182,488.926,508.152,516.640,503.645
926,513.551,505.079,507.007,508.322,523.680,519.061,505.735,506.881,525.864,520.868,512.170,516.425,494.077,488.801,507.150,516.819,503.213
927,513.551,505.041,506.084,508.064,523.296,518.736,505.153,506.917,525.969,520.613,512.315,516.321,494.213,489.007,506.603,516.486,502.828
928,513.200,505.098,506.004,507.408,522.439,518.523,504.863,506.787,525.922,520.830,512.847,516.187,494.642,489.346,506.712,515.839,502.418
929,512.646,505.098,506.467,506.731,521.347,518.442,505.155,506.450,525.916,521.064,513.472,515.909,494.998,489.517,507.109,515.435,502.174
930,511.942,504.901,506.267,506.355,520.535,518.563,505.869,506.209,525.917,520.723,513.721,515.454,494.906,489.375,507.464,515.492,502.053
931,511.356,504.615,505.323,506.470,520.197,518.799,506.375,506.224,525.969,519.740,513.563,515.114,494.462,488.904,507.685,515.776,501.959
932,511.307,504.528,504.505,507.050,520.086,518.947,506.408,506.448,525.913,518.896,513.346,515.107,494.191,488.314,508.056,516.132,502.088
933,511.852,504.840,504.975,508.080,519.947,519.238,506.301,506.591,525.612,518.740,513.571,515.082,494.077,487.775,508.538,516.272,502.521
934,512.797,505.070,506.565,509.513,519.873,519.982,506.654,506.444,524.943,519.070,514.516,514.902,493.889,487.159,508.853,516.352,502.963
935,513.920,504.861,508.018,511.402,520.075,521.064,507.707,506.172,524.177,519.028,516.371,514.762,493.324,486.348,508.752,516.577,503.318
936,515.285,504.445,508.435,513.537,520.458,521.987,509.308,505.965,523.515,518.483,518.901,514.737,492.562,485.694,508.239,516.817,503.465
937,516.683,504.400,507.737,515.724,520.847,522.346,511.048,506.061,523.185,517.906,521.410,514.298,492.000,485.566,507.636,516.825,503.666
938,517.775,504.875,506.856,517.748,521.083,522.305,512.411,506.396,523.015,517.604,523.273,513.448,491.971,486.076,507.371,516.602,504.074
939,518.559,505.448,506.618,519.736,521.138,522.498,513.212,506.646,522.665,517.123,524.545,512.724,492.472,486.809,507.520,516.224,504.432
940,519.105,505.755,507.284,521.627,520.985,523.233,513.722,506.503,521.965,516.287,525.538,512.434,493.182,487.245,507.607,515.833,504.605
